Date,CPU Utilization,CPU Power
2024-05-22 22:54:15,0.21094,19.84790
2024-05-22 22:54:16,0.10547,25.97168
2024-05-22 22:54:17,0.21289,15.99873
2024-05-22 22:54:18,0.10449,20.65027
2024-05-22 22:54:19,0.21289,19.53271
2024-05-22 22:54:20,0.10547,19.92700
2024-05-22 22:54:21,0.21094,19.31396
2024-05-22 22:54:22,0.10645,25.60010
2024-05-22 22:54:23,0.10547,19.76221
2024-05-22 22:54:24,0.20898,19.53351
2024-05-22 22:54:25,0.10742,16.48389
2024-05-22 22:54:26,0.21289,26.21216
2024-05-22 22:54:27,0.10645,20.19800
2024-05-22 22:54:28,0.20898,17.86294
2024-05-22 22:54:29,0.10645,19.94519
2024-05-22 22:54:30,0.21484,20.29602
2024-05-22 22:54:31,0.10645,19.90527
2024-05-22 22:54:32,0.21289,26.69116
2024-05-22 22:54:33,0.10742,16.48926
2024-05-22 22:54:34,0.21094,20.05884
2024-05-22 22:54:35,0.10742,26.47054
2024-05-22 22:54:36,0.10645,16.31807
2024-05-22 22:54:37,0.21094,26.08594
2024-05-22 22:54:38,0.10449,14.98592
