Date,CPU Utilization,CPU Power
2024-05-22 23:47:00,0.09766,19.25049
2024-05-22 23:47:01,0.19531,26.61133
2024-05-22 23:47:02,0.09766,19.31152
2024-05-22 23:47:03,0.19531,25.68359
2024-05-22 23:47:04,0.09766,20.28809
2024-05-22 23:47:05,0.09766,19.55566
2024-05-22 23:47:06,0.19531,25.69987
2024-05-22 23:47:07,0.09766,20.17822
2024-05-22 23:47:08,0.19531,19.84863
2024-05-22 23:47:09,0.19336,17.31533
2024-05-22 23:47:10,0.09766,19.95850
2024-05-22 23:47:11,0.09766,25.96029
2024-05-22 23:47:12,0.19531,20.37354
2024-05-22 23:47:13,0.09766,19.50684
2024-05-22 23:47:14,0.19531,20.32471
2024-05-22 23:47:15,0.09766,26.20443
2024-05-22 23:47:16,0.19531,19.49463
2024-05-22 23:47:17,0.09766,20.32471
2024-05-22 23:47:18,0.19531,26.49740
2024-05-22 23:47:19,0.09766,20.23926
2024-05-22 23:47:20,0.19531,20.22705
2024-05-22 23:47:21,0.09766,19.47021
2024-05-22 23:47:22,0.09766,20.33691
2024-05-22 23:47:23,0.19531,26.39974
2024-05-22 23:47:24,0.09766,19.48242
2024-05-22 23:47:25,0.19531,20.73975
2024-05-22 23:47:26,0.09766,25.73242
2024-05-22 23:47:27,0.19531,19.99512
2024-05-22 23:47:28,0.09766,20.11719
2024-05-22 23:47:29,0.19336,20.36316
2024-05-22 23:47:30,0.09766,20.60547
2024-05-22 23:47:31,0.19727,25.84180
2024-05-22 23:47:32,0.09766,19.66553
2024-05-22 23:47:33,0.19531,19.88525
2024-05-22 23:47:34,0.09766,25.89518
2024-05-22 23:47:35,0.09766,12.65346
2024-05-22 23:47:36,0.19336,25.63623
2024-05-22 23:47:37,0.09766,25.68359
2024-05-22 23:47:38,0.19531,16.72852
2024-05-22 23:47:39,0.19531,21.39893
2024-05-22 23:47:40,0.09766,20.01953
2024-05-22 23:47:41,0.19531,19.99512
2024-05-22 23:47:42,0.09766,25.94401
2024-05-22 23:47:43,0.09766,20.27588
2024-05-22 23:47:44,0.19531,19.23828
2024-05-22 23:47:45,0.09766,26.30208
2024-05-22 23:47:46,0.19531,16.21094
2024-05-22 23:47:47,0.09766,25.32552
2024-05-22 23:47:48,0.19531,20.88623
2024-05-22 23:47:49,0.09766,19.94629
2024-05-22 23:47:50,0.19531,19.23828
2024-05-22 23:47:51,0.09766,26.28581
2024-05-22 23:47:52,0.09766,19.39697
2024-05-22 23:47:53,0.19531,25.71615
2024-05-22 23:47:54,0.09766,20.10498
2024-05-22 23:47:55,0.19531,19.65332
2024-05-22 23:47:56,0.09766,20.37354
2024-05-22 23:47:57,0.19336,19.09424
2024-05-22 23:47:58,0.09766,19.99512
2024-05-22 23:47:59,0.19531,21.76514
