Date,CPU Utilization,CPU Power
2024-05-28 16:23:11,0.09766,14.26270
2024-05-28 16:23:12,0.19531,22.15169
2024-05-28 16:23:13,0.09766,17.54761
2024-05-28 16:23:14,0.19531,15.89844
2024-05-28 16:23:15,0.19531,18.67065
2024-05-28 16:23:16,0.09766,19.90356
2024-05-28 16:23:17,0.19531,18.40210
2024-05-28 16:23:18,0.09766,17.75513
2024-05-28 16:23:19,0.09766,18.42041
2024-05-28 16:23:20,0.19531,22.12728
2024-05-28 16:23:21,0.09766,13.79395
2024-05-28 16:23:22,0.19336,21.64014
2024-05-28 16:23:23,0.09766,15.99731
2024-05-28 16:23:24,0.19531,15.17578
2024-05-28 16:23:25,0.09766,16.21704
2024-05-28 16:23:26,0.19336,21.08423
2024-05-28 16:23:27,0.09766,16.89453
2024-05-28 16:23:28,0.19531,15.97290
2024-05-28 16:23:29,0.09766,17.20581
2024-05-28 16:23:30,0.09766,21.14258
2024-05-28 16:23:31,0.19531,16.58325
2024-05-28 16:23:32,0.09766,17.24243
2024-05-28 16:23:33,0.19531,15.90576
2024-05-28 16:23:34,0.19531,18.45093
2024-05-28 16:23:35,0.09766,16.52222
2024-05-28 16:23:36,0.09766,15.89966
2024-05-28 16:23:37,0.19531,17.43774
2024-05-28 16:23:38,0.09766,23.68164
2024-05-28 16:23:39,0.19531,17.00439
2024-05-28 16:23:40,0.09766,17.60864
2024-05-28 16:23:41,0.19531,12.37793
2024-05-28 16:23:42,0.09766,18.17017
2024-05-28 16:23:43,0.19531,24.90234
2024-05-28 16:23:44,0.09766,15.62012
2024-05-28 16:23:45,0.19531,15.32227
2024-05-28 16:23:46,0.19531,22.00521
2024-05-28 16:23:47,0.09766,16.25977
2024-05-28 16:23:48,0.19531,17.19360
2024-05-28 16:23:49,0.09766,16.04004
2024-05-28 16:23:50,0.09668,16.98541
2024-05-28 16:23:51,0.19531,16.68701
2024-05-28 16:23:52,0.09766,21.41113
2024-05-28 16:23:53,0.19531,17.90771
2024-05-28 16:23:54,0.19531,18.31055
2024-05-28 16:23:55,0.09766,17.50488
2024-05-28 16:23:56,0.09668,18.61084
2024-05-28 16:23:57,0.19531,16.72363
2024-05-28 16:23:58,0.09766,17.12646
2024-05-28 16:23:59,0.19531,21.15072
2024-05-28 16:24:00,0.09766,16.05835
