CPU(%),MEM(%)
30.0  2.8
42.0  3.9
52.0  5.0
63.0  6.1
74.0  7.2
84.0  8.3
96.0  9.4
 107 10.5
 117 11.7
64.0 12.8
69.5 13.8
75.0 15.0
80.5 15.6
86.0 15.6
91.0 15.6
97.0 15.6
 102 15.6
 107 15.6
75.3 15.6
79.0 15.6
82.3 15.6
86.3 15.6
89.6 15.6
93.3 15.6
97.0 15.6
 100 15.6
 104 15.6
81.0 15.6
83.7 15.6
86.2 15.6
89.0 15.6
91.7 15.6
94.5 15.6
97.2 15.6
 100 15.6
 102 15.6
84.2 15.6
86.4 15.6
88.6 15.6
90.8 15.6
93.0 15.6
95.2 15.6
97.2 15.6
99.4 15.6
 101 15.6
 103 15.6
88.3 15.6
90.1 15.6
92.0 15.6
93.8 15.6
95.6 15.6
97.5 15.6
99.1 15.6
 101 15.6
 102 15.6
89.7 15.6
91.2 15.6
92.8 15.6
94.4 15.6
96.0 15.6
97.5 15.6
99.0 15.6
 100 15.6
 102 15.6
90.7 15.6
92.1 15.6
93.5 15.6
94.7 15.6
96.1 15.6
97.5 15.6
98.8 15.6
 100 15.6
 101 15.6
91.5 15.6
92.6 15.6
93.8 15.6
95.1 15.6
96.3 15.6
97.5 15.6
98.7 15.6
 100 15.6
 101 15.6
92.1 15.6
93.2 15.6
94.3 15.6
95.4 15.6
96.5 15.6
97.6 15.6
98.7 15.6
99.7 15.6
 100 15.6
 101 15.6
93.6 15.6
94.6 15.6
95.6 15.6
96.6 15.6
97.5 15.6
98.6 15.6
99.5 15.6
 100 15.6
 101 15.6
94.0 15.6
94.9 15.6
95.8 15.6
96.7 15.6
97.5 15.6
98.5 15.6
99.4 15.6
 100 15.6
 101 15.6
94.3 15.6
95.0 15.6
95.9 15.6
96.7 15.6
97.6 15.6
98.4 15.6
99.3 15.6
 100 15.6
 100 15.6
94.5 15.6
95.2 15.6
96.0 15.6
96.8 15.6
97.6 15.6
98.3 15.6
99.1 15.6
99.9 15.6
 100 15.6
94.7 15.6
95.4 15.6
96.2 15.6
96.9 15.6
97.6 15.6
98.3 15.6
99.0 15.6
99.8 15.6
 100 15.6
 101 15.6
95.6 15.6
96.3 15.6
96.9 15.6
97.6 15.6
98.3 15.6
99.0 15.6
99.6 15.6
 100 15.6
 101 15.6
95.7 15.6
96.3 15.6
97.0 15.6
97.6 15.6
98.2 15.6
98.9 15.6
99.5 15.6
 100 15.6
 100 15.6
95.8 15.6
96.4 15.6
97.0 15.6
97.6 15.6
98.2 15.6
98.8 15.6
99.5 15.6
 100 15.6
 100 15.6
95.9 15.6
96.5 15.6
97.1 15.6
97.6 15.6
98.2 15.6
98.7 15.6
99.3 15.6
99.9 15.6
 100 15.6
96.0 15.6
96.6 15.6
97.1 15.6
97.7 15.6
98.2 15.6
98.7 15.6
99.3 15.6
99.8 15.6
 100 15.6
 100 15.6
96.6 15.6
97.1 15.6
97.6 15.6
98.1 15.6
98.7 15.6
99.2 15.6
99.7 15.6
 100 15.6
 100 15.6
96.7 15.6
97.1 15.6
97.6 15.6
98.1 15.6
98.6 15.6
99.1 15.6
99.6 15.6
 100 15.6
 100 15.6
96.7 15.6
97.2 15.6
97.6 15.6
98.1 15.6
98.6 15.6
99.0 15.6
99.5 15.6
 100 15.6
 100 15.6
96.7 15.6
97.2 15.6
97.7 15.6
98.1 15.6
98.6 15.6
99.0 15.6
99.5 15.6
99.9 15.6
 100 15.6
96.8 15.6
97.2 15.6
97.6 15.6
98.1 15.6
98.5 15.6
99.0 15.6
99.4 15.6
99.8 15.6
 100 15.6
96.8 15.6
97.3 15.6
97.6 15.6
98.1 15.6
98.5 15.6
98.9 15.6
99.3 15.6
99.8 15.6
 100 15.6
 100 15.6
97.3 15.6
97.7 15.6
98.1 15.6
98.5 15.6
98.9 15.6
99.3 15.6
99.7 15.6
 100 15.6
 100 15.6
97.3 15.6
97.7 15.6
98.1 15.6
98.5 15.6
98.8 15.6
99.2 15.6
99.6 15.6
 100 15.6
 100 15.6
97.3 15.6
97.7 15.6
98.1 15.6
98.5 15.6
98.8 15.6
99.2 15.6
99.6 15.6
 100 15.6
 100 15.6
97.4 15.6
97.7 15.6
98.1 15.6
98.4 15.6
98.8 15.6
99.2 15.6
99.5 15.6
99.9 15.6
 100 15.6
97.4 15.6
97.7 15.6
98.1 15.6
98.4 15.6
98.8 15.6
99.1 15.6
99.5 15.6
99.8 15.6
 100 15.6
 100 15.6
97.7 15.6
98.1 15.6
98.4 15.6
98.8 15.6
99.1 15.6
99.4 15.6
99.8 15.6
 100 15.6
 100 15.6
97.7 15.6
98.1 15.6
98.4 15.6
98.7 15.6
99.0 15.6
99.4 15.6
99.7 15.6
 100 15.6
 100 15.6
97.7 15.6
98.1 15.6
98.4 15.6
98.7 15.6
99.0 15.6
99.3 15.6
99.7 15.6
 100 15.6
 100 15.6
97.8 15.6
98.1 15.6
98.4 15.6
98.7 15.6
99.0 15.6
99.3 15.6
99.6 15.6
99.9 15.6
 100 15.6
97.7 15.6
98.1 15.6
98.3 15.6
98.6 15.6
99.0 15.6
99.3 15.6
99.6 15.6
99.9 15.6
 100 15.6
97.8 15.6
98.1 15.6
98.3 15.6
98.6 15.6
98.9 15.6
99.2 15.6
99.5 15.6
99.8 15.6
 100 15.6
 100 15.6
98.0 15.6
98.3 15.6
98.6 15.6
98.9 15.6
99.2 15.6
99.5 15.6
99.7 15.6
 100 15.6
 100 15.6
98.0 15.6
98.3 15.6
98.6 15.6
98.8 15.6
99.1 15.6
99.4 15.6
99.7 15.6
 100 15.6
 100 15.6
98.0 15.6
98.3 15.6
98.6 15.6
98.8 15.6
99.1 15.6
99.4 15.6
99.7 15.6
99.9 15.6
 100 15.6
