CPU(%),MEM(%)
 100  5.8
 100  5.8
 100  5.8
98.3  5.8
98.6  5.8
98.9  5.8
99.1  5.8
99.4  5.8
99.7  5.8
99.9  5.8
 100  5.8
 100  5.8
98.3  5.8
98.6  5.8
98.9  5.8
99.1  5.8
99.4  5.8
99.6  5.8
99.9  5.8
 100  5.8
 100  5.8
98.3  5.8
98.6  5.8
98.8  5.8
99.1  5.8
99.3  5.8
99.6  5.8
99.9  5.8
 100  5.8
 100  5.8
 100  5.8
98.6  5.8
98.8  5.8
99.1  5.8
99.3  5.8
99.6  5.8
99.8  5.8
 100  5.8
 100  5.8
 100  5.8
98.6  5.8
98.8  5.8
99.1  0.0
