CPU(%),MEM(%)
 0.0  0.4
 0.0  0.4
 0.0  0.4
 0.0  0.4
 0.0  0.4
 0.0  0.4
97.0  0.4
 108  0.4
 119  0.4
 130  0.4
 140  0.4
 151  0.4
 162  0.4
 173  0.4
 184  0.4
97.5  0.4
 103  0.4
 108  0.4
 113  0.4
 119  0.4
 124  0.4
 130  0.4
 135  0.4
 141  0.4
97.3  0.4
 101  0.4
 104  0.4
 108  0.4
 112  0.4
 115  0.4
 119  0.4
 123  0.4
 126  0.4
 130  0.4
 100  0.4
 103  0.4
 105  0.4
 108  0.4
 111  0.4
 114  0.4
 116  0.4
 119  0.4
 122  0.4
99.8  0.4
 102  0.4
 104  0.4
 106  0.4
 108  0.4
 110  0.4
 113  0.4
 115  0.4
 117  0.4
99.6  0.4
 101  0.4
 103  0.4
 105  0.4
 107  0.4
 108  0.4
 110  0.4
 112  0.4
 114  0.4
99.5  0.4
 101  0.4
 102  0.4
 104  0.4
 105  0.4
 107  0.4
 108  0.4
 110  0.4
 112  0.4
99.3  0.4
 100  0.4
 102  0.4
 103  0.4
 104  0.4
 106  0.4
 107  0.4
 109  0.4
 110  0.4
99.3  0.4
 100  0.4
 101  0.4
 103  0.4
 104  0.4
 105  0.4
 106  0.4
 107  0.4
 109  0.4
99.2  0.4
 100  0.4
 101  0.4
 102  0.4
 103  0.4
 104  0.4
 105  0.4
 106  0.4
 107  0.4
 109  0.4
 100  0.4
 101  0.4
 102  0.4
 103  0.4
 104  0.4
 105  0.4
 106  0.4
 107  0.4
 108  0.4
99.8  0.4
 100  0.4
 101  0.4
 102  0.4
 103  0.4
 104  0.4
 105  0.4
 106  0.4
 107  0.4
99.6  0.4
 100  0.4
 101  0.4
 102  0.4
 103  0.4
 103  0.4
 104  0.4
 105  0.4
 106  0.4
99.5  0.4
 100  0.4
 101  0.4
 101  0.4
 102  0.4
 103  0.4
 104  0.4
 104  0.4
 105  0.4
99.4  0.4
 100  0.4
 100  0.4
 101  0.4
 102  0.4
 103  0.4
 103  0.4
 104  0.4
 105  0.4
 105  0.4
 100  0.4
 100  0.4
 101  0.4
 102  0.4
 102  0.4
 103  0.4
 104  0.4
 104  0.4
 105  0.4
99.8  0.4
 100  0.4
 101  0.4
 101  0.4
 102  0.4
 103  0.4
 103  0.4
 104  0.4
 105  0.4
99.7  0.4
 100  0.4
 100  0.4
 101  0.4
 102  0.4
 102  0.4
 103  0.4
 103  0.4
 104  0.4
99.6  0.4
 100  0.4
 100  0.4
 101  0.4
 101  0.4
 102  0.4
 103  0.4
 103  0.4
 104  0.4
99.5  0.4
 100  0.4
 100  0.4
 101  0.4
 101  0.4
 102  0.4
 102  0.4
 103  0.4
 103  0.4
 104  0.4
 100  0.4
 100  0.4
 101  0.4
 101  0.4
 102  0.4
 102  0.4
 103  0.4
 103  0.4
 104  0.4
99.8  0.4
 100  0.4
 100  0.4
 101  0.4
 101  0.4
 102  0.4
 102  0.4
 103  0.4
 103  0.4
99.7  0.4
 100  0.4
 100  0.4
 101  0.4
 101  0.4
 102  0.4
 102  0.4
 103  0.4
 103  0.4
99.7  0.4
 100  0.4
 100  0.4
 101  0.4
 101  0.4
 101  0.4
 102  0.4
 102  0.4
 103  0.4
99.6  0.4
 100  0.4
 100  0.4
 100  0.4
 101  0.4
 101  0.4
 102  0.4
 102  0.4
 103  0.4
99.6  0.4
 100  0.4
 100  0.4
 100  0.4
 101  0.4
 101  0.4
 102  0.4
 102  0.4
 102  0.4
 103  0.4
99.9  0.4
 100  0.4
 100  0.4
 101  0.4
 101  0.4
 101  0.4
 102  0.4
 102  0.4
 103  0.4
99.8  0.4
 100  0.4
 100  0.4
 101  0.4
 101  0.4
 101  0.4
 102  0.4
 102  0.4
 103  0.4
99.7  0.4
 100  0.4
 100  0.4
 100  0.4
 101  0.4
 101  0.4
 102  0.4
 102  0.4
 102  0.4
99.7  0.4
 100  0.4
 100  0.4
 100  0.4
 101  0.4
 101  0.4
 101  0.4
 102  0.4
 102  0.4
99.6  0.4
 100  0.4
 100  0.4
 100  0.4
 101  0.4
 101  0.4
 101  0.4
 102  0.4
 102  0.4
 102  0.4
99.9  0.4
 100  0.4
 100  0.4
 101  0.4
 101  0.4
 101  0.4
 102  0.4
 102  0.4
 102  0.4
99.9  0.4
 100  0.4
 100  0.4
 100  0.4
 101  0.4
 101  0.4
 101  0.4
 102  0.4
 102  0.4
99.8  0.4
 100  0.4
 100  0.4
 100  0.4
 101  0.4
 101  0.4
 101  0.4
 102  0.4
 102  0.4
99.8  0.4
 100  0.4
 100  0.4
 100  0.4
