Date,CPU Utilization,CPU Power
2024-05-28 17:52:51,0.19727,18.27173
2024-05-28 17:52:52,0.09766,20.14160
2024-05-28 17:52:53,0.19531,26.33463
2024-05-28 17:52:54,0.09668,17.67305
2024-05-28 17:52:55,0.19531,20.78857
2024-05-28 17:52:56,0.09766,19.76318
2024-05-28 17:52:57,0.19531,20.56885
2024-05-28 17:52:58,0.09766,19.81201
2024-05-28 17:52:59,0.19531,26.66016
2024-05-28 17:53:00,0.09766,20.83740
2024-05-28 17:53:01,0.19531,14.87630
2024-05-28 17:53:02,0.09766,21.03271
2024-05-28 17:53:03,0.09766,26.87174
2024-05-28 17:53:04,0.19531,15.17741
2024-05-28 17:53:05,0.19531,21.54541
2024-05-28 17:53:06,0.09766,26.57878
2024-05-28 17:53:07,0.19531,19.76318
2024-05-28 17:53:08,0.09766,18.07861
2024-05-28 17:53:09,0.19531,17.11426
2024-05-28 17:53:10,0.09668,17.51111
2024-05-28 17:53:11,0.09766,17.29736
2024-05-28 17:53:12,0.19531,22.31445
2024-05-28 17:53:13,0.09766,17.57813
2024-05-28 17:53:14,0.19531,14.30664
2024-05-28 17:53:15,0.09766,16.05225
2024-05-28 17:53:16,0.19531,19.87305
2024-05-28 17:53:17,0.09766,14.89258
2024-05-28 17:53:18,0.19531,15.85693
2024-05-28 17:53:19,0.09766,19.75912
2024-05-28 17:53:20,0.19531,14.84375
2024-05-28 17:53:21,0.09766,16.52832
2024-05-28 17:53:22,0.09766,14.96582
2024-05-28 17:53:23,0.19531,15.51514
2024-05-28 17:53:24,0.19531,16.44287
2024-05-28 17:53:25,0.09766,13.23242
2024-05-28 17:53:26,0.19531,15.63721
2024-05-28 17:53:27,0.09766,19.62891
2024-05-28 17:53:28,0.19531,15.80811
2024-05-28 17:53:29,0.09766,15.22217
2024-05-28 17:53:30,0.09766,14.56299
2024-05-28 17:53:31,0.19336,16.84644
2024-05-28 17:53:32,0.09863,16.16345
2024-05-28 17:53:33,0.19531,20.96354
2024-05-28 17:53:34,0.09766,14.86328
2024-05-28 17:53:35,0.19531,21.22396
2024-05-28 17:53:36,0.09668,16.55640
2024-05-28 17:53:37,0.19531,15.14893
2024-05-28 17:53:38,0.09766,14.58740
2024-05-28 17:53:39,0.19531,15.91797
2024-05-28 17:53:40,0.09766,21.20768
2024-05-28 17:53:41,0.19531,16.69922
2024-05-28 17:53:42,0.09766,16.94336
2024-05-28 17:53:43,0.09766,15.88135
2024-05-28 17:53:44,0.19531,14.75586
2024-05-28 17:53:45,0.19531,21.25651
2024-05-28 17:53:46,0.09766,15.78369
2024-05-28 17:53:47,0.09766,16.80908
2024-05-28 17:53:48,0.19531,20.71940
2024-05-28 17:53:49,0.09766,16.74805
2024-05-28 17:53:50,0.19531,15.53955
2024-05-28 17:53:51,0.09766,15.80811
2024-05-28 17:53:52,0.19336,16.38721
2024-05-28 17:53:53,0.09766,11.79199
2024-05-28 17:53:54,0.19531,17.28516
2024-05-28 17:53:55,0.09766,14.23828
2024-05-28 17:53:56,0.19531,20.86588
2024-05-28 17:53:57,0.09766,16.46729
2024-05-28 17:53:58,0.19531,15.63721
2024-05-28 17:53:59,0.09766,15.71045
2024-05-28 17:54:00,0.19531,16.55273
2024-05-28 17:54:01,0.09766,21.58203
2024-05-28 17:54:02,0.09766,15.97900
2024-05-28 17:54:03,0.19531,16.19873
2024-05-28 17:54:04,0.19531,15.00000
2024-05-28 17:54:05,0.09766,13.91602
2024-05-28 17:54:06,0.19531,21.30534
2024-05-28 17:54:07,0.09766,15.86914
2024-05-28 17:54:08,0.19336,16.78601
2024-05-28 17:54:09,0.09766,21.33789
2024-05-28 17:54:10,0.09766,13.77930
2024-05-28 17:54:11,0.19531,22.29818
2024-05-28 17:54:12,0.09766,16.51611
2024-05-28 17:54:13,0.19336,17.37817
2024-05-28 17:54:14,0.09766,18.57910
2024-05-28 17:54:15,0.19531,17.23633
2024-05-28 17:54:16,0.09766,18.45703
2024-05-28 17:54:17,0.19531,17.90771
2024-05-28 17:54:18,0.09766,19.17725
2024-05-28 17:54:19,0.19531,24.90234
2024-05-28 17:54:20,0.09766,18.82324
2024-05-28 17:54:21,0.19531,20.30029
2024-05-28 17:54:22,0.09766,18.99414
2024-05-28 17:54:23,0.09766,19.81201
2024-05-28 17:54:24,0.19531,21.63086
2024-05-28 17:54:25,0.19531,16.76758
2024-05-28 17:54:26,0.09766,20.39795
2024-05-28 17:54:27,0.19531,19.31152
2024-05-28 17:54:28,0.09766,19.60449
2024-05-28 17:54:29,0.19531,20.41016
2024-05-28 17:54:30,0.09668,24.41162
2024-05-28 17:54:31,0.19531,15.62500
2024-05-28 17:54:32,0.09766,26.36719
2024-05-28 17:54:33,0.09766,26.38346
2024-05-28 17:54:34,0.19531,17.98828
2024-05-28 17:54:35,0.09766,19.88525
2024-05-28 17:54:36,0.19531,20.08057
2024-05-28 17:54:37,0.09668,28.43994
2024-05-28 17:54:38,0.19531,20.08057
2024-05-28 17:54:39,0.09766,20.01953
2024-05-28 17:54:40,0.19531,12.67090
2024-05-28 17:54:41,0.09766,17.63916
2024-05-28 17:54:42,0.19531,17.49268
2024-05-28 17:54:43,0.09766,21.87500
2024-05-28 17:54:44,0.19531,15.00977
2024-05-28 17:54:45,0.09766,16.62598
2024-05-28 17:54:46,0.19531,16.28418
2024-05-28 17:54:47,0.09668,22.62305
2024-05-28 17:54:48,0.09766,16.25977
2024-05-28 17:54:49,0.19531,16.38184
2024-05-28 17:54:50,0.09766,17.28516
2024-05-28 17:54:51,0.19531,16.45508
2024-05-28 17:54:52,0.09668,16.48389
2024-05-28 17:54:53,0.19531,15.86914
2024-05-28 17:54:54,0.09766,17.26074
2024-05-28 17:54:55,0.19531,14.54102
2024-05-28 17:54:56,0.09766,21.48438
2024-05-28 17:54:57,0.19531,16.01563
2024-05-28 17:54:58,0.09766,16.91895
2024-05-28 17:54:59,0.19531,21.28906
2024-05-28 17:55:00,0.09766,16.73584
2024-05-28 17:55:01,0.19531,16.17432
2024-05-28 17:55:02,0.09766,15.74707
2024-05-28 17:55:03,0.19336,16.78601
2024-05-28 17:55:04,0.09766,15.03906
2024-05-28 17:55:05,0.19531,17.11426
2024-05-28 17:55:06,0.09863,16.43469
2024-05-28 17:55:07,0.19336,21.33398
2024-05-28 17:55:08,0.09766,13.79883
2024-05-28 17:55:09,0.09766,21.95638
2024-05-28 17:55:10,0.19531,17.24854
2024-05-28 17:55:11,0.09766,19.17725
2024-05-28 17:55:12,0.19531,24.52799
2024-05-28 17:55:13,0.09766,19.88525
2024-05-28 17:55:14,0.19531,16.64063
2024-05-28 17:55:15,0.09766,19.28711
2024-05-28 17:55:16,0.19531,20.17822
2024-05-28 17:55:17,0.09766,25.81380
2024-05-28 17:55:18,0.19336,17.78906
2024-05-28 17:55:19,0.09766,20.53223
2024-05-28 17:55:20,0.19531,26.52995
2024-05-28 17:55:21,0.09766,16.95313
2024-05-28 17:55:22,0.09668,20.18188
2024-05-28 17:55:23,0.19531,23.12826
2024-05-28 17:55:24,0.09766,11.87221
2024-05-28 17:55:25,0.19727,17.77856
2024-05-28 17:55:26,0.19531,16.44287
2024-05-28 17:55:27,0.09766,17.04102
2024-05-28 17:55:28,0.19531,21.56576
2024-05-28 17:55:29,0.09766,17.06543
2024-05-28 17:55:30,0.09668,16.01257
2024-05-28 17:55:31,0.19531,16.50391
2024-05-28 17:55:32,0.09766,16.85791
2024-05-28 17:55:33,0.19531,21.32162
2024-05-28 17:55:34,0.09766,15.03906
2024-05-28 17:55:35,0.19531,16.34521
2024-05-28 17:55:36,0.09766,21.63086
2024-05-28 17:55:37,0.19531,17.76123
2024-05-28 17:55:38,0.09766,18.01758
2024-05-28 17:55:39,0.19531,25.65104
2024-05-28 17:55:40,0.09766,20.14160
