Date,CPU Utilization,CPU Power
2024-05-24 01:58:03,0.19531,21.03882
2024-05-24 01:58:04,0.19531,19.63196
2024-05-24 01:58:05,0.09766,20.15686
2024-05-24 01:58:06,0.19531,25.84635
2024-05-24 01:58:07,0.09766,19.50378
2024-05-24 01:58:08,0.09766,20.55054
2024-05-24 01:58:09,0.19531,19.43359
2024-05-24 01:58:10,0.09766,26.89616
2024-05-24 01:58:11,0.19336,19.21811
2024-05-24 01:58:12,0.09766,19.42139
2024-05-24 01:58:13,0.19531,21.96655
2024-05-24 01:58:14,0.09766,19.86084
2024-05-24 01:58:15,0.19531,19.83948
2024-05-24 01:58:16,0.09766,19.92188
2024-05-24 01:58:17,0.19531,25.99284
2024-05-24 01:58:18,0.09766,20.36438
2024-05-24 01:58:19,0.19531,19.18945
2024-05-24 01:58:20,0.09766,25.63883
2024-05-24 01:58:21,0.19531,20.16907
2024-05-24 01:58:22,0.09766,19.51599
2024-05-24 01:58:23,0.19531,17.52441
2024-05-24 01:58:24,0.09766,26.24919
2024-05-24 01:58:25,0.19531,19.21387
2024-05-24 01:58:26,0.09668,19.69547
2024-05-24 01:58:27,0.09766,19.68994
2024-05-24 01:58:28,0.19531,25.65918
2024-05-24 01:58:29,0.09766,20.27893
2024-05-24 01:58:30,0.19531,19.39392
2024-05-24 01:58:31,0.09766,20.13245
2024-05-24 01:58:32,0.19531,25.60628
2024-05-24 01:58:33,0.09766,17.26074
2024-05-24 01:58:34,0.19531,16.85791
2024-05-24 01:58:35,0.19531,26.96126
2024-05-24 01:58:36,0.09766,20.36438
2024-05-24 01:58:37,0.19531,14.08488
2024-05-24 01:58:38,0.09766,25.55338
2024-05-24 01:58:39,0.19531,20.32166
2024-05-24 01:58:40,0.09766,19.19556
2024-05-24 01:58:41,0.09668,25.33008
2024-05-24 01:58:42,0.19531,20.29114
2024-05-24 01:58:43,0.09766,21.12732
2024-05-24 01:58:44,0.19531,20.65735
2024-05-24 01:58:45,0.09766,19.49158
2024-05-24 01:58:46,0.19531,25.64697
2024-05-24 01:58:47,0.09766,16.45264
2024-05-24 01:58:48,0.19531,25.92773
2024-05-24 01:58:49,0.09766,19.49463
2024-05-24 01:58:50,0.19531,19.99207
2024-05-24 01:58:51,0.09766,25.93587
2024-05-24 01:58:52,0.19531,20.32166
2024-05-24 01:58:53,0.09766,16.76270
2024-05-24 01:58:54,0.19531,19.94934
2024-05-24 01:58:55,0.09766,20.66956
2024-05-24 01:58:56,0.19531,25.75684
2024-05-24 01:58:57,0.09766,16.54053
2024-05-24 01:58:58,0.09766,26.13932
2024-05-24 01:58:59,0.19531,19.61670
2024-05-24 01:59:00,0.09766,20.24841
2024-05-24 01:59:01,0.19531,25.91146
2024-05-24 01:59:02,0.09668,19.26947
2024-05-24 01:59:03,0.19531,17.75391
2024-05-24 01:59:04,0.09766,25.62663
2024-05-24 01:59:05,0.19531,20.40100
2024-05-24 01:59:06,0.09766,19.16809
2024-05-24 01:59:07,0.19531,19.65942
2024-05-24 01:59:08,0.09668,20.15167
2024-05-24 01:59:09,0.09766,25.62663
2024-05-24 01:59:10,0.19531,19.66553
2024-05-24 01:59:11,0.09766,19.71741
2024-05-24 01:59:12,0.19531,25.66732
2024-05-24 01:59:13,0.09766,17.77588
2024-05-24 01:59:14,0.19531,19.67163
2024-05-24 01:59:15,0.09766,25.96436
2024-05-24 01:59:16,0.19531,20.44067
2024-05-24 01:59:17,0.09766,19.82727
2024-05-24 01:59:18,0.19531,20.48645
2024-05-24 01:59:19,0.09766,19.55261
2024-05-24 01:59:20,0.19531,26.03353
2024-05-24 01:59:21,0.09766,20.45593
2024-05-24 01:59:22,0.09766,19.37256
2024-05-24 01:59:23,0.19531,15.00651
2024-05-24 01:59:24,0.19531,20.61157
2024-05-24 01:59:25,0.09766,26.14339
2024-05-24 01:59:26,0.09766,20.19958
2024-05-24 01:59:27,0.19531,19.89746
2024-05-24 01:59:28,0.09766,19.74182
2024-05-24 01:59:29,0.19336,20.22418
2024-05-24 01:59:30,0.09766,25.69173
2024-05-24 01:59:31,0.19531,20.15686
2024-05-24 01:59:32,0.09766,19.54651
2024-05-24 01:59:33,0.19727,17.40129
2024-05-24 01:59:34,0.09668,21.12451
2024-05-24 01:59:35,0.19531,19.98291
2024-05-24 01:59:36,0.09766,25.56559
2024-05-24 01:59:37,0.19531,20.73059
2024-05-24 01:59:38,0.09766,19.50378
2024-05-24 01:59:39,0.19531,20.37964
2024-05-24 01:59:40,0.09766,19.57397
2024-05-24 01:59:41,0.19531,25.76497
2024-05-24 01:59:42,0.09766,20.03479
2024-05-24 01:59:43,0.19531,21.08459
2024-05-24 01:59:44,0.09766,19.91577
2024-05-24 01:59:45,0.19531,19.89441
2024-05-24 01:59:46,0.09766,25.98470
2024-05-24 01:59:47,0.19531,16.84082
2024-05-24 01:59:48,0.09766,25.85042
2024-05-24 01:59:49,0.09766,19.19556
2024-05-24 01:59:50,0.19336,20.20001
2024-05-24 01:59:51,0.09766,25.89111
2024-05-24 01:59:52,0.19531,20.59021
2024-05-24 01:59:53,0.09766,16.79443
2024-05-24 01:59:54,0.19531,26.00504
2024-05-24 01:59:55,0.09766,20.18738
2024-05-24 01:59:56,0.19531,19.44275
2024-05-24 01:59:57,0.09668,16.75459
2024-05-24 01:59:58,0.19531,20.41321
2024-05-24 01:59:59,0.09766,19.30847
2024-05-24 02:00:00,0.19531,20.19958
2024-05-24 02:00:01,0.09766,25.63477
2024-05-24 02:00:02,0.09766,19.29321
2024-05-24 02:00:03,0.19531,22.14966
2024-05-24 02:00:04,0.19531,16.28906
2024-05-24 02:00:05,0.09766,20.31555
2024-05-24 02:00:06,0.19531,17.73926
2024-05-24 02:00:07,0.09766,26.75374
2024-05-24 02:00:08,0.19531,16.34033
2024-05-24 02:00:09,0.09766,25.55746
2024-05-24 02:00:10,0.19531,19.68079
2024-05-24 02:00:11,0.09766,20.32166
2024-05-24 02:00:12,0.19531,25.84229
2024-05-24 02:00:13,0.09766,17.71240
2024-05-24 02:00:14,0.19531,19.74182
2024-05-24 02:00:15,0.09668,25.76514
2024-05-24 02:00:16,0.19531,20.25146
2024-05-24 02:00:17,0.09766,19.58923
2024-05-24 02:00:18,0.09766,19.50073
2024-05-24 02:00:19,0.19531,20.18127
2024-05-24 02:00:20,0.09766,25.89518
2024-05-24 02:00:21,0.19531,20.30945
2024-05-24 02:00:22,0.09766,19.70825
2024-05-24 02:00:23,0.19531,20.96252
2024-05-24 02:00:24,0.09766,14.55078
2024-05-24 02:00:25,0.19531,19.61975
2024-05-24 02:00:26,0.09766,20.28503
2024-05-24 02:00:27,0.19531,19.85168
2024-05-24 02:00:28,0.09766,26.14746
2024-05-24 02:00:29,0.19531,20.47424
2024-05-24 02:00:30,0.09766,19.47632
2024-05-24 02:00:31,0.09766,26.01725
2024-05-24 02:00:32,0.19531,19.99817
2024-05-24 02:00:33,0.19531,17.48779
2024-05-24 02:00:34,0.19531,21.78040
2024-05-24 02:00:35,0.19531,20.60547
2024-05-24 02:00:36,0.09766,18.16162
2024-05-24 02:00:37,0.19336,13.80275
2024-05-24 02:00:38,0.09766,26.14746
2024-05-24 02:00:39,0.19531,20.35522
2024-05-24 02:00:40,0.09766,19.80286
