execution_method,SIZE_CATEGORY,min_energy,q1_energy,median_energy,mean_energy,q3_energy,max_energy,sd_energy,min_execution_time,q1_execution_time,median_execution_time,mean_execution_time,q3_execution_time,max_execution_time,sd_execution_time,min_cpu_usage,q1_cpu_usage,median_cpu_usage,mean_cpu_usage,q3_cpu_usage,max_cpu_usage,sd_cpu_usage,min_mem_usage,q1_mem_usage,median_mem_usage,mean_mem_usage,q3_mem_usage,max_mem_usage,sd_mem_usage,min_compile_time,q1_compile_time,median_compile_time,mean_compile_time,q3_compile_time,max_compile_time,sd_compile_time
codon,large,95.24769,96.96899,108.135975,109.77002714285715,119.869595,131.329355,14.575623267074448,9.9936038,10.003606699999999,10.864705,10.794861642857143,11.38878185,11.9209456,0.8570985286585041,88.205,91.74334999999999,96.9556,96.05802857142857,99.44194999999999,104.875,5.8858248220376295,0,0,0,0,0,0,0,2.2924811,2.29450975,2.294977,2.2960989857142855,2.2977103000000003,2.3007947,0.0029028169619806097
cpp,large,93.304835,97.94124,98.770965,108.00401,116.712445,128.71963499999998,13.7792741746665,9.8960161,9.9791677,10.0042148,10.57325848888889,10.8431237,11.8194923,0.795777230155,85.9901,86.7268,93.3236,94.05924444444445,101.092,104.728,7.90378474816197,0,0,0,0,0,0,0,0.6465547,0.6559937,0.6584812,0.6574123444444444,0.6610635,0.6659293,0.006769343085025133
python,large,11864.444375,13332.71655,14842.858435,13992.015822,14936.15533,14983.90442,1374.8101092200848,569.1040756,632.0366773,703.0948093,662.69953836,704.6185789,704.6435507,60.92742761460485,99.9725,100.025,100.052,100.0537,100.093,100.126,0.05956467073694182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
codon,medium,29.049075,31.571075000000004,44.8015625,40.739380625,47.55478,49.597325,8.751363656260105,5.900768,5.9167869,6.55080495,6.3135104625,6.554697300000001,6.5606916,0.3330885004781417,78.0382,78.18625,91.81765,88.591025,96.4629,97.6125,9.168704862699293,0,0,0,0,0,0,0,2.294848,2.3140312,2.3227613,2.3291236875,2.34347775,2.3818705,0.027050516410726103
cpp,medium,28.84331,29.84134625,30.207252500000003,31.09894,31.46484625,35.137945,2.768504374552562,5.8958983,5.903946025,5.913830600000001,5.912338725,5.922223300000001,5.9257954,0.013657216239867601,88.1824,88.462525,89.6662,90.691925,91.8956,95.2529,3.2491006144008523,0,0,0,0,0,0,0,0.6520419,0.6531099,0.65433215,0.6585844,0.6598066499999999,0.6736314,0.010114025797541422
python,medium,5587.375885,5657.00334,5853.50281,6099.8344822222225,6606.611235,6666.559615,501.70740710548495,272.3280015,272.7116514,284.6774082,294.58650878888886,318.94022,319.4282098,23.399670984288782,99.1823,99.3352,99.7203,99.67731111111111,99.8917,100.247,0.4151264880865965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
codon,small,15.293885,16.22436625,17.7653,22.26811625,30.61764875,32.948805,8.019063099619355,5.040514,5.04819085,5.05687885,5.1990132125,5.417383075,5.4735457,0.2073104213916377,74.5862,84.31445000000001,87.98925,86.8648,90.82387499999999,94.1154,6.587908224054989,0,0,0,0,0,0,0,2.287462,2.32165295,2.3320632000000003,2.334419625,2.344694025,2.3777023,0.028527503994153255
cpp,small,14.5874,14.903165,16.233719999999998,21.432438333333334,30.909425,35.690304999999995,8.640550616303337,4.1777189,4.1852703,5.0420427,4.885700555555555,5.3527355,5.4771678,0.5562174332521053,75.5,80.5556,80.81,84.00021111111111,87.6933,95.1379,6.566840875650263,0,0,0,0,0,0,0,0.6495471,0.6549737,0.6614118,0.6623411,0.6710636,0.676876,0.00948554340799725
python,small,4939.288315,4954.8557675,4966.819655,4968.689698571428,4984.1756625,4996.6570600000005,21.321911688035986,238.0226125,238.1084661,238.8702848,238.68969145714286,239.10686335,239.504284,0.6061010377188962,99.1945,99.37125,99.6915,99.74707142857143,100.167,100.267,0.4524487879465296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
