Date,CPU Utilization,CPU Power
2024-05-29 12:22:34,0.19531,15.10742
2024-05-29 12:22:35,0.09766,13.66211
2024-05-29 12:22:36,0.19336,17.36005
2024-05-29 12:22:37,0.09766,21.56576
2024-05-29 12:22:38,0.19531,16.30249
2024-05-29 12:22:39,0.09766,17.26074
2024-05-29 12:22:40,0.19531,15.81421
2024-05-29 12:22:41,0.09766,22.59115
2024-05-29 12:22:42,0.19336,16.39325
2024-05-29 12:22:43,0.09766,16.79077
2024-05-29 12:22:44,0.19727,14.74561
2024-05-29 12:22:45,0.09668,17.53528
2024-05-29 12:22:46,0.19336,23.00977
2024-05-29 12:22:47,0.09863,17.25458
2024-05-29 12:22:48,0.09766,16.14380
2024-05-29 12:22:49,0.19336,16.38721
2024-05-29 12:22:50,0.09766,15.27710
2024-05-29 12:22:51,0.19531,21.99707
2024-05-29 12:22:52,0.09766,19.89136
2024-05-29 12:22:53,0.19531,19.25659
2024-05-29 12:22:54,0.09766,14.75016
2024-05-29 12:22:55,0.19531,16.58203
2024-05-29 12:22:56,0.09766,26.02539
2024-05-29 12:22:57,0.19531,19.97070
2024-05-29 12:22:58,0.09766,25.69987
2024-05-29 12:22:59,0.09766,19.51294
2024-05-29 12:23:00,0.19531,19.99512
2024-05-29 12:23:01,0.09766,19.81812
2024-05-29 12:23:02,0.19531,25.72428
2024-05-29 12:23:03,0.09766,20.15381
2024-05-29 12:23:04,0.19531,16.70898
2024-05-29 12:23:05,0.09766,22.13745
2024-05-29 12:23:06,0.19531,20.39795
2024-05-29 12:23:07,0.09766,19.26880
2024-05-29 12:23:08,0.19531,20.30640
2024-05-29 12:23:09,0.09766,25.79753
2024-05-29 12:23:10,0.19531,20.30640
2024-05-29 12:23:11,0.09766,19.73877
2024-05-29 12:23:12,0.19531,19.37256
2024-05-29 12:23:13,0.09766,20.14160
2024-05-29 12:23:14,0.09668,20.42358
2024-05-29 12:23:15,0.19531,19.68994
2024-05-29 12:23:16,0.09766,20.31860
2024-05-29 12:23:17,0.19531,25.78939
2024-05-29 12:23:18,0.09766,19.78760
2024-05-29 12:23:19,0.19531,17.26685
