Date,CPU Utilization,CPU Power
2024-05-15 12:55:46,0.09766,26.44857
2024-05-15 12:55:47,0.19336,18.88879
2024-05-15 12:55:48,0.09766,25.71615
2024-05-15 12:55:49,0.19727,20.23206
2024-05-15 12:55:50,0.09668,14.00474
2024-05-15 12:55:51,0.19531,19.79980
2024-05-15 12:55:52,0.09766,18.92090
2024-05-15 12:55:53,0.09766,22.02148
2024-05-15 12:55:54,0.19336,16.81018
2024-05-15 12:55:55,0.09766,18.00537
2024-05-15 12:55:56,0.19531,25.45573
2024-05-15 12:55:57,0.09766,19.67773
2024-05-15 12:55:58,0.19531,18.99414
2024-05-15 12:55:59,0.09766,19.97070
2024-05-15 12:56:00,0.19531,15.69824
2024-05-15 12:56:01,0.09766,25.40690
2024-05-15 12:56:02,0.19531,19.73877
2024-05-15 12:56:03,0.09766,19.32373
2024-05-15 12:56:04,0.09766,26.57878
2024-05-15 12:56:05,0.19336,18.74377
2024-05-15 12:56:06,0.09766,25.32552
2024-05-15 12:56:07,0.19531,19.83643
2024-05-15 12:56:08,0.09766,18.92090
2024-05-15 12:56:09,0.19531,25.16276
2024-05-15 12:56:10,0.09766,13.79046
2024-05-15 12:56:11,0.09766,18.83545
2024-05-15 12:56:12,0.19531,26.54622
2024-05-15 12:56:13,0.09766,19.12842
2024-05-15 12:56:14,0.19531,25.03255
2024-05-15 12:56:15,0.09766,19.90967
2024-05-15 12:56:16,0.19531,18.79883
2024-05-15 12:56:17,0.09766,19.53125
2024-05-15 12:56:18,0.19531,25.55338
2024-05-15 12:56:19,0.09668,18.88879
2024-05-15 12:56:20,0.09766,12.95776
2024-05-15 12:56:21,0.19531,18.88428
2024-05-15 12:56:22,0.09766,25.48828
2024-05-15 12:56:23,0.19531,20.01953
2024-05-15 12:56:24,0.09766,19.07959
2024-05-15 12:56:25,0.19531,20.03174
2024-05-15 12:56:26,0.09766,25.39063
2024-05-15 12:56:27,0.19531,18.95752
2024-05-15 12:56:28,0.09766,20.04395
2024-05-15 12:56:29,0.09766,25.29297
2024-05-15 12:56:30,0.19531,15.56803
2024-05-15 12:56:31,0.09766,19.78760
2024-05-15 12:56:32,0.19531,19.07959
2024-05-15 12:56:33,0.09668,19.67432
2024-05-15 12:56:34,0.19531,25.42318
2024-05-15 12:56:35,0.09766,25.16276
2024-05-15 12:56:36,0.19727,20.17041
2024-05-15 12:56:37,0.09668,18.80420
2024-05-15 12:56:38,0.19531,20.33691
2024-05-15 12:56:39,0.09766,25.34180
2024-05-15 12:56:40,0.19531,15.69824
2024-05-15 12:56:41,0.09766,20.14160
2024-05-15 12:56:42,0.09766,18.85986
2024-05-15 12:56:43,0.19531,25.86263
2024-05-15 12:56:44,0.09766,19.76318
2024-05-15 12:56:45,0.19336,18.69543
2024-05-15 12:56:46,0.09766,26.36719
2024-05-15 12:56:47,0.19531,18.89648
2024-05-15 12:56:48,0.09766,25.26042
2024-05-15 12:56:49,0.09766,19.95850
2024-05-15 12:56:50,0.19531,13.67885
2024-05-15 12:56:51,0.09766,19.29932
2024-05-15 12:56:52,0.19531,25.94401
2024-05-15 12:56:53,0.09766,19.05518
2024-05-15 12:56:54,0.19531,19.86084
2024-05-15 12:56:55,0.09766,25.37435
2024-05-15 12:56:56,0.19531,19.14063
2024-05-15 12:56:57,0.09766,19.62891
2024-05-15 12:56:58,0.19336,25.04004
2024-05-15 12:56:59,0.09863,19.77588
2024-05-15 12:57:00,0.09766,15.88542
2024-05-15 12:57:01,0.19531,19.14063
2024-05-15 12:57:02,0.09766,19.59229
2024-05-15 12:57:03,0.19531,25.11393
2024-05-15 12:57:04,0.09668,24.37939
2024-05-15 12:57:05,0.19531,19.58008
2024-05-15 12:57:06,0.09766,18.70117
2024-05-15 12:57:07,0.19531,19.75098
2024-05-15 12:57:08,0.09766,25.14648
2024-05-15 12:57:09,0.09766,18.88428
2024-05-15 12:57:10,0.19531,14.37640
2024-05-15 12:57:11,0.09766,18.90869
2024-05-15 12:57:12,0.19531,26.13932
2024-05-15 12:57:13,0.09668,18.85254
2024-05-15 12:57:14,0.19531,25.35807
2024-05-15 12:57:15,0.09766,19.67773
2024-05-15 12:57:16,0.19531,18.67676
2024-05-15 12:57:17,0.09766,24.93490
2024-05-15 12:57:18,0.09766,19.79980
2024-05-15 12:57:19,0.19531,19.04297
2024-05-15 12:57:20,0.09766,14.01367
2024-05-15 12:57:21,0.19336,19.28760
2024-05-15 12:57:22,0.09766,25.89518
2024-05-15 12:57:23,0.19727,19.98547
2024-05-15 12:57:24,0.09766,18.82324
2024-05-15 12:57:25,0.19336,24.89502
2024-05-15 12:57:26,0.09766,19.67773
2024-05-15 12:57:27,0.19531,18.73779
2024-05-15 12:57:28,0.09766,19.68994
