Date,CPU Utilization,CPU Power
2024-05-28 02:30:50,0.12988,24.00234
2024-05-28 02:30:51,0.26172,24.50996
2024-05-28 02:30:52,0.25977,29.46716
2024-05-28 02:30:53,0.13086,30.26123
2024-05-28 02:30:54,0.25977,24.50889
2024-05-28 02:30:55,0.25977,23.62568
2024-05-28 02:30:56,0.12793,30.38330
2024-05-28 02:30:57,0.25977,20.58643
2024-05-28 02:30:58,0.26172,29.81958
2024-05-28 02:30:59,0.12988,20.35913
2024-05-28 02:31:00,0.25977,29.80811
2024-05-28 02:31:01,0.25977,23.58672
2024-05-28 02:31:02,0.12891,24.01523
2024-05-28 02:31:03,0.26172,29.70508
