Date,CPU Utilization,CPU Power
2024-05-28 01:15:32,0.19531,19.24438
2024-05-28 01:15:33,0.09766,20.11719
2024-05-28 01:15:34,0.19531,25.74870
2024-05-28 01:15:35,0.09766,20.44678
2024-05-28 01:15:36,0.19531,16.69922
2024-05-28 01:15:37,0.09766,16.99219
2024-05-28 01:15:38,0.19531,20.34912
2024-05-28 01:15:39,0.09766,19.28711
2024-05-28 01:15:40,0.09766,20.26978
2024-05-28 01:15:41,0.19531,19.99512
2024-05-28 01:15:42,0.09668,25.70874
2024-05-28 01:15:43,0.19531,16.64063
2024-05-28 01:15:44,0.09766,25.41504
2024-05-28 01:15:45,0.19531,19.50684
2024-05-28 01:15:46,0.09766,17.95898
2024-05-28 01:15:47,0.19531,20.24536
2024-05-28 01:15:48,0.09766,20.14771
2024-05-28 01:15:49,0.19531,25.66732
2024-05-28 01:15:50,0.09766,19.86084
2024-05-28 01:15:51,0.19531,20.36743
2024-05-28 01:15:52,0.09766,19.69604
2024-05-28 01:15:53,0.09766,26.39160
2024-05-28 01:15:54,0.19531,16.15234
2024-05-28 01:15:55,0.09766,25.69173
2024-05-28 01:15:56,0.19336,17.30083
2024-05-28 01:15:57,0.09766,26.04167
2024-05-28 01:15:58,0.19727,19.47382
2024-05-28 01:15:59,0.09766,20.31250
2024-05-28 01:16:00,0.19531,19.83032
2024-05-28 01:16:01,0.09766,20.01953
2024-05-28 01:16:02,0.19336,19.36011
2024-05-28 01:16:03,0.09766,25.91146
2024-05-28 01:16:04,0.19531,20.28198
2024-05-28 01:16:05,0.09766,19.29932
2024-05-28 01:16:06,0.19531,20.89233
2024-05-28 01:16:07,0.09766,20.36743
2024-05-28 01:16:08,0.09766,19.48853
2024-05-28 01:16:09,0.19531,20.37964
2024-05-28 01:16:10,0.09766,19.66553
2024-05-28 01:16:11,0.19531,25.96029
2024-05-28 01:16:12,0.09766,20.42847
2024-05-28 01:16:13,0.19531,19.10400
2024-05-28 01:16:14,0.09766,19.35425
2024-05-28 01:16:15,0.19531,20.16602
2024-05-28 01:16:16,0.09766,15.29541
2024-05-28 01:16:17,0.19531,20.95947
2024-05-28 01:16:18,0.09766,19.37256
2024-05-28 01:16:19,0.19336,25.26563
2024-05-28 01:16:20,0.09766,16.49414
2024-05-28 01:16:21,0.09766,25.61849
2024-05-28 01:16:22,0.19531,20.06836
2024-05-28 01:16:23,0.09766,19.28101
2024-05-28 01:16:24,0.19531,19.47021
2024-05-28 01:16:25,0.09766,20.47119
2024-05-28 01:16:26,0.19531,21.01440
2024-05-28 01:16:27,0.09766,19.44580
2024-05-28 01:16:28,0.19531,20.47119
2024-05-28 01:16:29,0.09766,25.57780
2024-05-28 01:16:30,0.19531,20.64819
2024-05-28 01:16:31,0.09766,19.24438
2024-05-28 01:16:32,0.19336,25.70874
2024-05-28 01:16:33,0.09766,20.05005
2024-05-28 01:16:34,0.09766,19.24438
2024-05-28 01:16:35,0.19531,25.68359
2024-05-28 01:16:36,0.09766,17.53418
2024-05-28 01:16:37,0.19531,19.64722
2024-05-28 01:16:38,0.09766,19.98291
2024-05-28 01:16:39,0.19531,19.58618
2024-05-28 01:16:40,0.09766,26.30208
2024-05-28 01:16:41,0.19531,19.90967
2024-05-28 01:16:42,0.09766,19.43970
2024-05-28 01:16:43,0.19531,20.09888
2024-05-28 01:16:44,0.09766,25.65104
2024-05-28 01:16:45,0.09766,19.13452
2024-05-28 01:16:46,0.19531,18.01758
2024-05-28 01:16:47,0.19531,20.40405
2024-05-28 01:16:48,0.09766,19.43359
2024-05-28 01:16:49,0.09766,20.00122
2024-05-28 01:16:50,0.19531,19.65332
2024-05-28 01:16:51,0.09766,19.77539
2024-05-28 01:16:52,0.19336,25.43481
2024-05-28 01:16:53,0.09766,14.29036
