Date,CPU Utilization,CPU Power
2024-05-28 00:20:22,0.09766,16.77856
2024-05-28 00:20:23,0.19531,16.35393
2024-05-28 00:20:24,0.09766,19.03280
2024-05-28 00:20:25,0.19531,16.83698
2024-05-28 00:20:26,0.09668,16.20421
2024-05-28 00:20:27,0.19531,15.00854
2024-05-28 00:20:28,0.09766,16.29028
2024-05-28 00:20:29,0.19531,16.32516
2024-05-28 00:20:30,0.09766,16.73061
2024-05-28 00:20:31,0.19531,16.26238
2024-05-28 00:20:32,0.09766,16.26761
2024-05-28 00:20:33,0.09766,16.69312
2024-05-28 00:20:34,0.19336,18.75687
2024-05-28 00:20:35,0.09766,16.68788
2024-05-28 00:20:36,0.19727,16.48313
2024-05-28 00:20:37,0.09766,14.78500
2024-05-28 00:20:38,0.19336,16.55899
2024-05-28 00:20:39,0.09766,16.27110
2024-05-28 00:20:40,0.19531,16.80559
2024-05-28 00:20:41,0.09766,16.41323
2024-05-28 00:20:42,0.19531,18.97481
2024-05-28 00:20:43,0.09766,14.61639
2024-05-28 00:20:44,0.09766,18.97176
2024-05-28 00:20:45,0.19531,16.26064
2024-05-28 00:20:46,0.09766,16.68701
2024-05-28 00:20:47,0.19531,15.24963
2024-05-28 00:20:48,0.09766,14.72321
2024-05-28 00:20:49,0.19531,19.00838
2024-05-28 00:20:50,0.09766,16.41933
2024-05-28 00:20:51,0.19336,16.39498
2024-05-28 00:20:52,0.09766,16.33911
2024-05-28 00:20:53,0.19531,16.51001
2024-05-28 00:20:54,0.09766,16.70445
2024-05-28 00:20:55,0.19336,16.10753
2024-05-28 00:20:56,0.09766,13.39383
2024-05-28 00:20:57,0.19531,14.80179
2024-05-28 00:20:58,0.09766,19.00330
2024-05-28 00:20:59,0.19531,14.62250
2024-05-28 00:21:00,0.09766,16.55709
2024-05-28 00:21:01,0.09766,19.24744
2024-05-28 00:21:02,0.19531,16.49519
2024-05-28 00:21:03,0.09766,16.28244
2024-05-28 00:21:04,0.19531,16.73410
2024-05-28 00:21:05,0.09766,16.30947
2024-05-28 00:21:06,0.19531,16.26151
2024-05-28 00:21:07,0.09766,15.18021
2024-05-28 00:21:08,0.19531,19.03076
2024-05-28 00:21:09,0.09766,14.62936
2024-05-28 00:21:10,0.09766,16.46554
2024-05-28 00:21:11,0.19531,18.96871
2024-05-28 00:21:12,0.09766,16.70271
2024-05-28 00:21:13,0.19531,16.27895
2024-05-28 00:21:14,0.09766,16.29028
2024-05-28 00:21:15,0.19336,16.60215
2024-05-28 00:21:16,0.09766,16.31819
2024-05-28 00:21:17,0.19531,15.37933
2024-05-28 00:21:18,0.09766,16.40189
2024-05-28 00:21:19,0.19531,19.00024
2024-05-28 00:21:20,0.09766,14.80942
2024-05-28 00:21:21,0.19531,16.28156
2024-05-28 00:21:22,0.09766,16.51698
2024-05-28 00:21:23,0.19531,19.25964
2024-05-28 00:21:24,0.09766,16.31644
2024-05-28 00:21:25,0.09766,16.69660
2024-05-28 00:21:26,0.19531,16.29028
2024-05-28 00:21:27,0.09766,14.90479
2024-05-28 00:21:28,0.19531,16.74194
2024-05-28 00:21:29,0.09766,16.28156
2024-05-28 00:21:30,0.19531,16.83524
2024-05-28 00:21:31,0.09668,16.07990
2024-05-28 00:21:32,0.19531,19.00533
2024-05-28 00:21:33,0.09766,16.71753
2024-05-28 00:21:34,0.19531,16.25017
2024-05-28 00:21:35,0.09766,16.26413
2024-05-28 00:21:36,0.09766,16.72276
2024-05-28 00:21:37,0.19336,13.42908
2024-05-28 00:21:38,0.09668,14.47552
2024-05-28 00:21:39,0.19531,18.99923
2024-05-28 00:21:40,0.09766,16.50303
2024-05-28 00:21:41,0.19531,16.65388
2024-05-28 00:21:42,0.09766,16.26500
2024-05-28 00:21:43,0.19531,16.52047
2024-05-28 00:21:44,0.09668,16.31124
2024-05-28 00:21:45,0.19531,16.25802
2024-05-28 00:21:46,0.09766,16.65649
