CPU(%),MEM(%)
 0.0  1.1
 0.0  1.1
 0.0  1.1
 0.0  1.1
 0.0  1.2
 0.0  1.2
97.0  1.2
 108  1.3
 118  1.3
 129  1.3
 140  1.4
 151  1.4
 162  1.4
 173  1.5
 184  1.5
97.5  1.5
 103  1.6
 108  1.6
 113  1.7
 119  1.8
 125  1.8
 130  1.9
 136  2.0
 141  2.0
98.0  2.0
 101  2.2
 105  2.2
 108  2.2
 112  2.3
 116  2.4
 119  2.5
 123  2.5
 127  2.5
98.0  2.7
 100  2.8
 103  2.8
 106  2.8
 109  2.8
 111  3.0
 114  3.1
 117  3.3
 120  3.3
98.2  3.3
 100  3.3
 102  3.4
 104  3.5
 106  3.7
 109  3.8
 111  3.8
 113  3.8
 115  3.8
 118  3.9
 100  4.0
 101  4.1
 103  4.3
 105  4.4
 107  4.5
 109  4.5
 111  4.5
 113  4.5
 114  4.5
 100  4.7
 101  4.8
 103  4.9
 104  5.1
 106  5.2
 107  5.3
 109  5.4
 111  5.4
 112  5.4
99.8  5.4
 101  5.4
 102  5.4
 104  5.5
 105  5.7
 106  5.8
 108  6.0
 109  6.1
 110  6.3
99.6  6.4
 100  6.5
 102  6.5
 103  6.5
 104  6.5
 105  6.5
 107  6.5
 108  6.5
 109  6.7
99.5  6.8
 100  6.9
 101  7.1
 102  7.2
 103  7.4
 105  7.5
 106  7.6
 107  7.8
 108  7.8
99.4  7.8
 100  7.8
 101  7.8
 102  7.8
 103  7.8
 104  7.8
 105  7.9
 106  8.0
 107  8.2
99.4  8.3
 100  8.4
 101  8.6
 102  8.7
 103  8.9
 103  9.0
 104  9.2
 105  9.3
 106  9.4
99.3  9.5
 100  9.5
 101  9.5
 101  9.5
 102  9.5
 103  9.5
 104  9.5
 105  9.5
 106  9.5
99.2  9.6
 100  9.7
 100  9.9
 101 10.0
 102 10.1
 103 10.3
 103 10.4
 104 10.6
 105 10.7
 106 10.9
99.9 11.0
 100 11.1
 101 11.3
 102 11.4
 102 11.6
 103 11.6
 104 11.6
 105 11.6
 105 11.6
99.8 11.6
 100 11.6
 101 11.6
 101 11.6
 102 11.6
 103 11.6
 104 11.6
 104 11.7
 105 11.9
99.8 12.0
 100 12.1
 101 12.3
 101 12.4
 102 12.6
 103 12.7
 103 12.9
 104 13.0
 104 13.1
99.7 13.3
 100 13.4
 100 13.6
 101 13.7
 102 13.8
 102 14.0
 103 14.1
 104 14.2
 104 14.2
99.6 14.2
 100 14.2
 100 14.2
 101 14.2
 102 14.2
 102 14.2
 103 14.2
 103 14.2
 104 14.2
99.6 14.2
 100 14.2
 100 14.3
 101 14.4
 101 14.5
 102 14.7
 102 14.8
 103 15.0
 104 15.1
99.5 15.3
 100 15.4
 100 15.5
 101 15.7
 101 15.8
 102 16.0
 102 16.1
 103 16.3
 103 16.4
99.5 16.5
 100 16.7
 100 16.8
 101 17.0
 101 17.1
 102 17.2
 102 17.4
 103 17.5
 103 17.5
 104 17.5
99.9 17.5
 100 17.5
 100 17.5
 101 17.5
 101 17.5
 102 17.5
 102 17.5
 103 17.5
 103 17.5
99.9 17.5
 100 17.5
 100 17.5
 101 17.5
 101 17.5
 102 17.6
 102 17.8
 103 17.9
 103 18.1
99.8 18.2
 100 18.3
 100 18.5
 101 18.6
 101 18.8
 102 18.9
 102 19.1
 102 19.2
 103 19.3
99.8 19.5
 100 19.6
 100 19.8
 101 19.9
 101 20.0
 101 20.2
 102 20.3
 102 20.4
 103 20.6
99.7 20.7
 100 20.9
 100 21.0
 100 21.1
 101 21.3
 101 21.4
 102 21.6
 102 21.6
 103 21.6
99.7 21.6
 100 21.6
 100 21.6
 100 21.6
 101 21.6
 101 21.6
 102 21.6
 102 21.6
 102 21.6
99.7 21.6
 100 21.6
 100 21.6
 100 21.6
 101 21.6
 101 21.6
 102 21.6
 102 21.6
 102 21.6
99.7 21.7
 100 21.8
 100 22.0
 100 22.1
 101 22.3
 101 22.4
 101 22.6
 102 22.7
 102 22.8
99.6 23.0
 100 23.1
 100 23.3
 100 23.4
 101 23.5
 101 23.7
 101 23.8
 102 24.0
 102 24.1
 102 24.3
99.9 24.4
 100 24.5
 100 24.7
 100 24.8
 101 25.0
 101 25.1
 102 25.3
 102 25.4
 102 25.5
99.8 25.7
 100 25.8
 100 25.9
 100 26.0
 101 26.2
 101 26.3
 101 26.4
 102 26.6
 102 26.7
99.8 26.8
 100 26.8
 100 26.8
 100 26.8
 101 26.8
 101 26.8
 101 26.8
 102 26.8
 102 26.8
99.8 26.8
 100 26.8
 100 26.8
 100 26.8
 101 26.8
 101 26.8
 101 26.8
 102 26.8
 102 26.8
99.8 26.8
 100 26.8
 100 26.8
 100 26.8
 101 26.8
 101 26.8
 101 26.8
 101 26.9
 102 27.0
99.8 27.2
 100 27.3
 100 27.4
 100 27.6
 100 27.7
 101 27.9
 101 28.0
 101 28.1
 102 28.3
99.7 28.4
 100 28.6
 100 28.7
 100 28.8
 100 29.0
 101 29.1
 101 29.3
 101 29.4
 102 29.6
99.6 29.7
99.9 29.8
 100 30.0
 100 30.1
 100 30.3
 101 30.4
 101 30.5
 101 30.7
 101 30.8
99.6 31.0
99.9 31.1
 100 31.3
 100 31.4
 100 31.5
 101 31.7
 101 31.8
 101 32.0
 101 32.1
 102 32.3
99.9 32.4
 100 32.5
 100 32.7
 100 32.8
 100 33.0
 101 33.1
 101 33.2
 101 33.2
 102 33.2
99.8 33.2
 100 33.2
 100 33.2
 100 33.2
 100 33.2
 101 33.2
 101 33.2
 101 33.2
 101 33.2
99.8 33.2
 100 33.2
 100 33.2
 100 33.2
 100 33.2
 101 33.2
 101 33.2
 101 33.2
 101 33.2
99.8 33.2
 100 33.2
 100 33.2
 100 33.2
 100 33.2
 101 33.2
 101 33.2
 101 33.2
 101 33.2
99.8 33.2
 100 33.3
 100 33.5
 100 33.6
 100 33.8
 101 33.9
 101 34.1
 101 34.2
 101 34.3
99.7 34.5
 100 34.6
 100 34.8
 100 34.9
 100 35.1
 100 35.2
 101 35.3
 101 35.5
 101 35.6
99.7 35.7
 100 35.9
 100 36.0
 100 36.2
 100 36.3
 100 36.3
 101 36.3
 101 36.3
 101 36.3
99.7 36.3
99.9 36.3
 100 36.3
 100 36.3
 100 36.3
 100 36.3
 101 36.3
 101 36.3
 101 36.3
 101 36.3
99.9 36.3
 100 36.3
 100 36.3
 100 36.3
 100 36.3
 101 36.3
 101 36.3
 101 36.3
 101 36.3
99.8 36.3
 100 36.3
 100 36.3
 100 36.3
 100 36.3
 100 36.3
 101 36.3
 101 36.3
 101 36.3
99.8 36.3
 100 36.3
 100 36.3
