CPU(%),MEM(%)
 0.0  2.0
 0.0  2.3
 0.0  2.5
 0.0  2.8
 0.0  3.1
 0.0  3.3
 157  3.5
 169  3.8
 180  4.0
 191  4.3
 202  4.6
 212  4.8
 223  5.1
 296  5.1
 153  5.4
 158  5.7
 164  5.9
 169  6.2
 175  6.5
 180  6.7
 205  6.9
 228  7.0
 233  7.3
 159  7.5
 163  7.8
 166  8.0
 170  8.3
 174  8.6
 177  8.8
 208  8.8
 219  8.9
 223  9.2
 170  9.5
 172  9.7
 175 10.0
 178 10.3
 181 10.5
 183 10.8
 186 10.8
 189 10.8
 192 10.8
 155 10.8
 158 10.8
 160 10.8
 162 10.8
 164 10.8
 166 10.8
 168 10.8
 171 10.8
 173 10.8
 146 11.8
 147 12.8
 149 12.8
 151 12.8
 153 12.8
 155  0.0
 157  0.0
