CPU(%),MEM(%)
 0.0  1.7
59.0  2.0
70.0  2.2
81.0  2.4
92.0  2.7
 115  2.9
 147  3.1
 158  3.3
 168  3.5
 180  3.8
95.0  4.0
 128  4.2
 133  4.5
 139  4.7
 144  5.0
 150  5.2
 155  5.5
 161  5.7
 131  5.7
 135  5.9
 138  6.2
 142  6.4
 146  6.6
 150  6.9
 153  7.1
 160  7.3
 200  7.3
 158  7.5
 161  7.7
 163  7.9
 166  8.1
 169  8.3
 172  8.6
 174  8.8
 177  8.9
 180  8.9
 146  8.9
 148  8.9
 150  8.9
 152  8.9
 155  8.9
 157  8.9
 159  8.9
 161  8.9
 163  9.9
 138 10.5
 140 10.5
 142 10.5
 143  0.0
