CPU(%),MEM(%)
 0.0  1.9
67.0  2.2
78.0  2.4
89.0  2.7
 100  3.0
 110  3.2
 155  3.3
 166  3.6
 177  3.8
 188  4.1
99.5  4.4
 105  4.6
 124  4.8
 144  5.0
 149  5.2
 155  5.5
 160  5.8
 166  6.0
 171  6.3
 138  6.4
 148  6.6
 152  6.9
 155  7.2
 159  7.4
 162  7.7
 166  8.0
 170  8.2
 151  8.2
 158  8.4
 160  8.7
 163  8.9
 166  9.2
 169  9.5
 171  9.7
 174 10.0
 177 10.1
 143 10.1
 146 10.1
 148 10.1
 150 10.1
 152 10.1
 154 10.1
 156 10.1
 159 10.1
 161 10.1
 136 10.1
 138 10.1
 152 10.1
 162 10.6
 164 11.6
 166 12.0
 168 12.0
 170 12.0
 171  0.0
 148  0.0
