CPU(%),MEM(%)
 0.0  1.9
 0.0  2.2
 0.0  2.4
 0.0  2.7
 0.0  3.0
 0.0  3.2
 156  3.3
 167  3.6
 177  3.9
 188  4.1
 200  4.4
 210  4.7
 279  4.8
 289  5.1
 300  5.3
 155  5.6
 160  5.9
 166  6.1
 171  6.4
 209  6.4
 221  6.6
 227  6.8
 232  7.1
 238  7.3
 162  7.6
 165  7.9
 169  8.1
 193  8.2
 210  8.3
 214  8.6
 217  8.9
 221  9.2
 225  9.4
 171  9.7
 174 10.0
 176 10.1
 179 10.1
 182 10.1
 185 10.1
 187 10.1
 190 10.1
 193 10.1
 156 10.1
 159 10.1
 161 10.1
 163 10.1
 165 10.1
 181 10.1
 194 10.3
 196 11.3
 199 12.0
 167 12.0
 169 12.0
 171  0.0
 173  0.0
