Date,CPU Utilization,CPU Power
2024-05-22 14:08:06,0.19531,19.09180
2024-05-22 14:08:07,0.09766,20.16602
2024-05-22 14:08:08,0.19336,16.60957
2024-05-22 14:08:09,0.09766,20.94727
2024-05-22 14:08:10,0.19531,19.65332
2024-05-22 14:08:11,0.09863,15.68262
2024-05-22 14:08:12,0.19531,17.24609
2024-05-22 14:08:13,0.09766,18.81104
2024-05-22 14:08:14,0.19531,25.40690
2024-05-22 14:08:15,0.09766,16.62109
2024-05-22 14:08:16,0.19336,24.97559
2024-05-22 14:08:17,0.09863,16.55059
2024-05-22 14:08:18,0.19336,19.74683
2024-05-22 14:08:19,0.09766,16.90430
2024-05-22 14:08:20,0.19531,20.33691
2024-05-22 14:08:21,0.09766,19.15283
2024-05-22 14:08:22,0.09766,26.15560
2024-05-22 14:08:23,0.19531,19.39697
2024-05-22 14:08:24,0.09766,19.23828
2024-05-22 14:08:25,0.19531,16.69922
2024-05-22 14:08:26,0.09863,25.15137
2024-05-22 14:08:27,0.19336,18.86462
2024-05-22 14:08:28,0.09766,17.05078
2024-05-22 14:08:29,0.19531,19.64111
2024-05-22 14:08:30,0.09766,17.91992
2024-05-22 14:08:31,0.19531,17.51953
2024-05-22 14:08:32,0.09766,25.48828
2024-05-22 14:08:33,0.19336,19.89185
2024-05-22 14:08:34,0.09766,18.88428
2024-05-22 14:08:35,0.19531,20.61768
2024-05-22 14:08:36,0.09863,18.48132
2024-05-22 14:08:37,0.19336,25.10449
2024-05-22 14:08:38,0.09766,17.07031
2024-05-22 14:08:39,0.19531,16.73828
2024-05-22 14:08:40,0.09766,19.60449
2024-05-22 14:08:41,0.19531,20.73975
2024-05-22 14:08:42,0.09766,18.98193
2024-05-22 14:08:43,0.19531,23.89323
2024-05-22 14:08:44,0.09766,20.22705
2024-05-22 14:08:45,0.19531,14.27409
2024-05-22 14:08:46,0.09668,20.08521
2024-05-22 14:08:47,0.19727,19.24573
2024-05-22 14:08:48,0.09766,20.06836
2024-05-22 14:08:49,0.19531,21.27686
2024-05-22 14:08:50,0.09766,19.79980
2024-05-22 14:08:51,0.09668,16.67725
2024-05-22 14:08:52,0.19531,20.26367
2024-05-22 14:08:53,0.09766,25.56966
2024-05-22 14:08:54,0.19727,20.49097
2024-05-22 14:08:55,0.09668,19.40845
2024-05-22 14:08:56,0.19531,25.47201
2024-05-22 14:08:57,0.09668,15.53643
2024-05-22 14:08:58,0.19531,19.98291
2024-05-22 14:08:59,0.09766,20.72754
2024-05-22 14:09:00,0.19531,21.22803
2024-05-22 14:09:01,0.09668,16.44763
2024-05-22 14:09:02,0.19727,19.88684
2024-05-22 14:09:03,0.09766,19.32373
2024-05-22 14:09:04,0.19531,21.08154
2024-05-22 14:09:05,0.09766,21.08154
2024-05-22 14:09:06,0.19336,14.96924
2024-05-22 14:09:07,0.09766,22.00928
2024-05-22 14:09:08,0.19531,16.90430
2024-05-22 14:09:09,0.09766,20.06836
2024-05-22 14:09:10,0.19531,21.55762
2024-05-22 14:09:11,0.09766,19.71436
2024-05-22 14:09:12,0.19531,26.51367
2024-05-22 14:09:13,0.09766,20.69092
2024-05-22 14:09:14,0.19531,19.97070
2024-05-22 14:09:15,0.09766,21.02051
2024-05-22 14:09:16,0.19531,19.58008
2024-05-22 14:09:17,0.09766,26.54622
2024-05-22 14:09:18,0.19531,17.48047
2024-05-22 14:09:19,0.09766,20.15381
2024-05-22 14:09:20,0.19531,26.66016
2024-05-22 14:09:21,0.09668,20.66528
2024-05-22 14:09:22,0.19531,19.60449
2024-05-22 14:09:23,0.09766,20.56885
2024-05-22 14:09:24,0.09863,20.28137
2024-05-22 14:09:25,0.19336,17.61504
2024-05-22 14:09:26,0.09766,16.73828
2024-05-22 14:09:27,0.19531,26.31836
2024-05-22 14:09:28,0.09766,17.32422
2024-05-22 14:09:29,0.19531,20.82520
2024-05-22 14:09:30,0.19531,26.57878
2024-05-22 14:09:31,0.09766,16.53320
2024-05-22 14:09:32,0.19531,19.65332
2024-05-22 14:09:33,0.09766,26.00912
2024-05-22 14:09:34,0.19531,16.44694
2024-05-22 14:09:35,0.19531,21.27686
2024-05-22 14:09:36,0.19531,20.95947
2024-05-22 14:09:37,0.19531,19.94629
2024-05-22 14:09:38,0.19531,14.51009
2024-05-22 14:09:39,0.19531,20.87402
2024-05-22 14:09:40,0.19531,20.50781
2024-05-22 14:09:41,0.19531,20.61768
2024-05-22 14:09:42,0.19531,12.36437
2024-05-22 14:09:43,0.09668,19.57764
2024-05-22 14:09:44,0.19531,20.76416
2024-05-22 14:09:45,0.19531,20.47119
2024-05-22 14:09:46,0.19531,26.88802
2024-05-22 14:09:47,0.19531,17.23633
2024-05-22 14:09:48,0.19531,21.63086
2024-05-22 14:09:49,0.19531,19.99512
2024-05-22 14:09:50,0.09766,16.95313
2024-05-22 14:09:51,0.19336,19.51721
2024-05-22 14:09:52,0.19336,21.63208
2024-05-22 14:09:53,0.19531,21.10596
2024-05-22 14:09:54,0.19531,21.13037
