CPU(%),MEM(%)
 0.0  2.0
61.0  2.3
71.0  2.5
82.0  2.8
94.0  3.0
 104  3.3
 137  3.5
 167  3.7
 178  4.0
 189  4.2
 100  4.4
 105  4.7
 111  5.0
 129  5.1
 151  5.3
 156  5.5
 162  5.8
 168  6.1
 173  6.3
 119  6.6
 122  6.9
 151  6.9
 157  7.1
 161  7.4
 165  7.6
 168  7.9
 172  8.2
 176  8.4
 134  8.7
 151  8.8
 167  8.9
 170  9.2
 173  9.4
 175  9.7
 178 10.0
 181 10.2
 147 10.5
 149 10.8
 151 10.8
 153 10.8
 155 10.8
 158 10.8
 160 10.8
 162 10.8
 164 10.8
 138 10.8
 140 10.8
 142 10.8
 144 10.8
 146 10.8
 148 11.7
 149 12.7
 151 12.8
 153 12.8
 155 12.8
 134  0.0
 136  0.0
