CPU(%),MEM(%)
 0.0  0.2
 0.0  0.3
 0.0  0.4
 0.0  0.5
74.0  0.7
85.0  0.6
96.0  0.7
 106  0.8
 117  0.9
 128  1.0
 140  1.1
 150  1.6
 161  1.9
86.0  1.2
91.0  1.4
96.5  1.5
 102  1.6
 107  1.7
 112  1.8
 118  1.9
 123  2.0
 129  2.1
89.6  2.1
93.3  2.1
96.6  2.1
 100  2.1
 104  2.1
