execution_method,SIZE_CATEGORY,min_energy,q1_energy,median_energy,mean_energy,q3_energy,max_energy,sd_energy,min_execution_time,q1_execution_time,median_execution_time,mean_execution_time,q3_execution_time,max_execution_time,sd_execution_time,min_cpu_usage,q1_cpu_usage,median_cpu_usage,mean_cpu_usage,q3_cpu_usage,max_cpu_usage,sd_cpu_usage,min_mem_usage,q1_mem_usage,median_mem_usage,mean_mem_usage,q3_mem_usage,max_mem_usage,sd_mem_usage,min_compile_time,q1_compile_time,median_compile_time,mean_compile_time,q3_compile_time,max_compile_time,sd_compile_time
codon,large,237.625285,241.16352625000002,250.72535,249.15866,254.7234375,262.1915,8.74024952742034,16.6669476,16.678352875,17.5293604,17.2493104625,17.635587425,17.6457383,0.4798061016889937,90.2338,91.48935,94.8347,94.9122875,97.092375,100.975,3.893390125194787,0.0992537,0.0992537,0.0992958,0.09928185,0.0993007,0.0993007,2.339853475266221e-5,2.243397,2.2546036000000003,2.2992204000000003,2.2905154625,2.3105089999999997,2.3389779,0.03650052175423329
cpp,large,200.378945,217.379615,230.26533,225.91524833333332,239.1197,244.94555,16.00250022742404,14.5098644,16.1322001,16.238735,16.118897366666666,16.9868758,17.1258967,0.9908077377610751,88.9608,93.7299,97.6392,96.88085555555556,101.066,102.846,5.255642318525659,0,0,0,0,0,0,0,0.5610455,0.5684406,0.570327,0.5705829111111111,0.573161,0.5792423,0.004990018753583113
python,large,8168.78801,8573.861995,8770.11815,8707.993400714286,8914.1563575,9041.01094,309.0460581377604,391.7769354,408.3434337,418.3377704,415.30975584285716,424.7637826,430.8391525,14.6156313220187,99.527,99.71165,99.7541,99.73771428571429,99.8132,99.8332,0.10594979044452191,0.0999724,0.09997344999999999,0.0999741,0.0999739,0.0999745,0.0999749,9.309493362509515e-7,0,0,0,0,0,0,0
codon,medium,130.47142,145.44251624999998,150.24829,151.148113,163.97943499999997,165.46997,13.25225785585133,10.9575448,11.916546949999999,11.9324028,12.04807995,12.572996425,12.913326,0.6578320679513802,86.3267,88.34035,91.87835,93.28167,97.68837500000001,104.124,6.075296763313982,0,0,0,0.03958648,0.0989583,0.0989899,0.051105926739117055,2.2641476,2.278214025,2.28790155,2.28695567,2.2931835750000005,2.3133371,0.016045229639023616
cpp,medium,123.274875,125.82261125,138.01400999999998,138.716469375,147.022765,166.240025,15.186691716135039,10.6293003,10.717002700000002,11.230082750000001,11.3383842875,11.851287925,12.2739964,0.72505685878568,89.5937,91.945475,96.54984999999999,95.9937625,98.48805,103.215,5.146675800091747,0,0,0,0,0,0,0,0.5642166,0.565220375,0.5680258,0.5677474875,0.57016855,0.5710792,0.0027003381906915156
python,medium,4915.357695,5363.28556,5701.09196,5680.2413916666665,5910.045955,6660.73049,526.8413551854875,236.4058998,257.9475985,274.4059561,273.5000411444445,285.2949323,320.7893666,25.65657959901764,98.9818,99.3641,99.7725,99.73842222222223,99.9801,100.481,0.5064411139949467,0.099954,0.0999579,0.0999604,0.09995997777777778,0.0999619,0.0999662,3.784104179916993e-6,0,0,0,0,0,0,0
codon,small,50.441770000000005,51.251465,51.757810000000006,53.06886,54.16636,57.726895,2.950642932813539,6.7575231,6.7666097,6.8650752,6.82824118,6.868214,6.8837839,0.06090782231985468,80.2143,84.2048,90.1047,87.97546,90.2512,95.1023,5.808570936383578,0,0,0,0,0,0,0,2.2676549,2.2794857,2.2838567,2.28298282,2.2844634,2.2994534,0.011417210350475231
cpp,small,16.051025000000003,53.443395,56.77083999999999,63.89244,92.24749,99.988075,32.74813828382548,4.9282347,6.5515773,6.6642114,7.376149911111111,9.1346014,9.2307389,1.8141726210948999,79.8575,85.776,93.8297,92.53766666666667,98.2317,99.8781,7.418497525611235,0,0,0,0,0,0,0,0.5614612,0.5661709,0.5673938,0.5690596888888889,0.5715566,0.581843,0.005926196858746014
python,small,1616.59848,1655.887945,1770.613135,2554.126558,3790.69746625,4387.20916,1215.8732861486067,80.9763916,83.2292363,88.03205095,124.7886848,183.3553386,208.702348,57.094274852082194,97.8896,98.926975,99.2914,99.48787,100.16375,101.182,1.0431420538716458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
