Date,CPU Utilization,CPU Power
2024-05-23 06:56:41,0.19531,25.52032
2024-05-23 06:56:42,0.09766,19.31992
2024-05-23 06:56:43,0.19531,20.30029
2024-05-23 06:56:44,0.09766,25.68054
2024-05-23 06:56:45,0.19336,20.42509
2024-05-23 06:56:46,0.09863,19.01802
2024-05-23 06:56:47,0.09766,24.86471
2024-05-23 06:56:48,0.19336,15.80773
2024-05-23 06:56:49,0.19531,18.28384
2024-05-23 06:56:50,0.09766,25.75022
2024-05-23 06:56:51,0.19531,19.75670
2024-05-23 06:56:52,0.09766,25.08850
2024-05-23 06:56:53,0.09766,19.77959
2024-05-23 06:56:54,0.19531,18.90144
2024-05-23 06:56:55,0.09766,25.93943
2024-05-23 06:56:56,0.19531,20.03784
2024-05-23 06:56:57,0.09766,19.06509
2024-05-23 06:56:58,0.19531,16.85486
2024-05-23 06:56:59,0.09766,25.15259
2024-05-23 06:57:00,0.19531,19.06548
2024-05-23 06:57:01,0.09766,26.33108
2024-05-23 06:57:02,0.09766,18.99109
2024-05-23 06:57:03,0.19531,24.87589
2024-05-23 06:57:04,0.09766,19.75975
2024-05-23 06:57:05,0.19531,14.11540
2024-05-23 06:57:06,0.09766,19.89937
2024-05-23 06:57:07,0.19336,24.92523
2024-05-23 06:57:08,0.09766,16.60156
2024-05-23 06:57:09,0.19531,20.60394
2024-05-23 06:57:10,0.09766,25.57882
2024-05-23 06:57:11,0.19531,19.46678
2024-05-23 06:57:12,0.09766,25.20854
2024-05-23 06:57:13,0.19531,18.79463
2024-05-23 06:57:14,0.09766,19.88411
2024-05-23 06:57:15,0.19531,25.79397
2024-05-23 06:57:16,0.09766,18.91899
2024-05-23 06:57:17,0.09668,19.68414
2024-05-23 06:57:18,0.19531,20.54825
2024-05-23 06:57:19,0.09766,20.06989
2024-05-23 06:57:20,0.19531,25.34332
2024-05-23 06:57:21,0.09766,18.99185
2024-05-23 06:57:22,0.19531,19.90280
2024-05-23 06:57:23,0.09766,25.55135
2024-05-23 06:57:24,0.19531,19.10515
2024-05-23 06:57:25,0.09766,19.96231
2024-05-23 06:57:26,0.19336,25.06471
2024-05-23 06:57:27,0.09766,20.03975
2024-05-23 06:57:28,0.19531,16.42426
2024-05-23 06:57:29,0.09766,25.93587
