CPU(%),MEM(%)
 0.0  0.1
 0.0  0.1
52.0  0.1
62.0  0.1
73.0  0.2
84.0  0.2
95.0  0.2
 106  0.3
 117  0.3
 127  0.3
 138  0.3
74.5  0.4
79.5  0.4
85.0  0.4
90.5  0.4
96.0  0.5
 101  0.5
 106  0.5
 112  0.6
 117  0.6
81.6  0.6
85.3  0.6
89.0  0.7
92.6  0.7
96.3  0.7
99.6  0.7
 103  0.8
 107  0.8
 110  0.8
 114  0.9
88.2  0.9
91.0  0.9
93.5  0.9
96.5  1.0
99.2  1.0
 101  1.0
 104  1.0
 107  1.1
 110  1.1
90.0  1.1
92.0  1.2
94.4  1.2
96.4  1.2
98.6  1.2
 100  1.3
 102  1.3
 105  1.3
 107  1.3
91.1  1.4
93.0  1.4
94.6  1.4
96.5  1.4
98.3  1.5
 100  1.5
 101  1.5
 103  1.6
 105  1.6
91.8  1.6
93.4  1.6
95.0  1.7
96.5  1.7
98.1  1.7
99.7  1.8
 101  1.8
 102  1.8
 104  1.8
 105  1.9
93.8  1.9
95.2  1.9
96.6  1.9
97.8  2.0
99.2  2.0
 100  2.0
 102  2.0
 103  2.0
 104  2.0
94.2  2.0
95.4  2.1
96.5  2.1
97.7  2.1
99.0  2.1
 100  2.1
 101  2.1
 102  2.1
 103  2.1
94.5  2.1
95.6  2.2
96.7  2.2
97.8  2.2
98.9  2.3
 100  2.3
 101  2.3
 102  2.3
 103  2.3
 104  2.3
95.7  2.3
96.7  2.3
97.7  2.3
98.6  2.3
99.6  2.3
 100  2.3
 101  2.3
 102  2.3
 103  2.3
95.7  2.3
96.6  2.3
97.5  2.3
98.4  2.3
99.3  2.3
 100  2.3
 101  2.3
 102  2.3
 102  2.3
95.8  2.3
96.6  2.3
97.4  2.3
98.3  2.3
99.0  2.3
99.9  2.3
 100  2.3
 101  2.3
 102  2.3
 103  2.3
96.6  2.3
97.4  2.3
98.1  2.3
98.9  2.3
99.7  2.3
 100  2.3
 101  2.3
 102  2.3
 102  2.3
96.6  2.3
97.3  2.3
98.0  2.3
98.7  2.3
99.4  2.3
 100  2.3
 100  2.3
 101  2.3
 102  2.3
96.5  2.3
97.2  2.3
97.9  2.3
98.6  2.3
99.2  2.3
99.9  2.3
 100  2.3
 101  2.3
 101  2.3
 102  2.3
97.2  2.3
97.8  2.3
98.4  2.3
99.1  2.3
99.7  2.3
 100  2.3
 101  2.3
 101  2.3
 102  2.3
97.1  2.3
97.7  2.3
98.3  2.3
98.9  2.3
99.5  2.3
 100  2.3
 100  2.3
 101  2.3
 101  2.3
97.1  2.3
97.6  2.3
98.2  2.3
98.7  2.3
99.3  2.3
99.9  2.3
 100  2.3
 101  2.3
 101  2.3
 102  2.3
97.6  2.3
98.1  2.3
98.6  2.3
99.2  2.3
99.7  2.3
 100  2.3
 100  2.3
 101  2.3
 101  2.3
97.5  2.3
98.0  2.3
98.5  2.3
99.0  2.3
99.5  2.3
 100  2.3
 100  2.3
 101  2.3
 101  2.3
97.5  2.3
97.9  2.3
98.4  2.3
98.9  2.3
99.4  2.3
99.9  2.3
 100  2.3
 100  2.3
 101  2.3
 101  2.3
97.9  2.3
98.3  2.3
98.8  2.3
99.3  2.3
99.7  2.3
 100  2.3
 100  2.3
 101  2.3
 101  2.3
97.8  2.3
98.2  2.3
98.7  2.3
99.1  2.3
99.6  2.3
 100  2.3
 100  2.3
 101  2.3
 101  2.3
97.8  2.3
98.2  2.3
98.6  2.3
99.1  2.3
99.5  2.3
99.9  2.3
 100  2.3
 100  2.3
 101  2.3
97.7  2.3
98.1  2.3
98.5  2.3
99.0  2.3
99.4  2.3
99.8  2.3
 100  2.3
 100  2.3
 101  2.3
 101  2.3
98.1  2.3
98.5  2.3
98.9  2.3
99.3  2.3
99.7  2.3
 100  2.3
 100  2.3
 100  2.3
 101  2.3
98.0  2.3
98.4  2.3
98.8  2.3
99.1  2.3
99.5  2.3
99.9  2.3
 100  2.3
 100  2.3
 101  2.3
98.0  2.3
98.3  2.3
98.7  2.3
99.1  2.3
99.4  2.3
99.8  2.3
 100  2.3
 100  2.3
 100  2.3
 101  2.3
98.3  2.3
98.6  2.3
99.0  2.3
99.3  2.3
99.7  2.3
 100  2.3
 100  2.3
 100  2.3
 101  2.3
98.2  2.3
98.5  2.3
98.9  2.3
99.2  2.3
99.6  2.3
99.9  2.3
 100  2.3
 100  2.3
 101  2.3
98.1  2.3
98.5  2.3
98.8  2.3
99.1  2.3
99.5  2.3
99.8  2.3
 100  2.3
 100  2.3
 100  2.3
 101  2.3
98.4  2.3
98.7  2.3
99.0  2.3
99.4  2.3
99.7  2.3
 100  2.3
 100  2.3
 100  2.3
 101  2.3
98.3  2.3
98.7  2.3
99.0  2.3
99.3  2.3
99.6  2.3
99.9  2.3
 100  2.3
 100  2.3
 100  2.3
98.3  2.3
98.6  2.3
98.9  2.3
99.2  2.3
99.5  2.3
99.8  2.3
 100  2.3
 100  2.3
 100  2.3
 101  2.3
98.6  2.3
98.8  2.3
99.1  2.3
99.4  2.3
99.7  2.3
 100  2.3
 100  2.3
 100  2.3
 100  2.3
98.5  2.3
98.8  2.3
99.1  2.3
99.4  2.3
99.7  2.3
99.9  2.3
 100  2.3
 100  2.3
 100  2.3
98.4  2.3
98.7  2.3
99.0  2.3
99.3  2.3
99.5  2.3
99.8  2.3
 100  2.3
 100  2.3
 100  2.3
 101  2.3
98.6  2.3
98.9  2.3
99.2  2.3
99.5  2.3
99.7  2.3
 100  2.3
 100  2.3
 100  2.3
 100  2.3
98.6  2.3
98.9  2.3
99.1  2.3
99.4  2.3
99.7  2.3
99.9  2.3
 100  2.3
 100  2.3
 100  2.3
98.5  2.3
98.8  2.3
99.0  2.3
99.3  2.3
99.6  2.3
99.9  2.3
 100  2.3
 100  2.3
 100  2.3
 100  2.3
98.7  2.3
99.0  2.3
99.3  2.3
99.5  2.3
99.8  2.3
