execution_method,SIZE_CATEGORY,min_energy,q1_energy,median_energy,mean_energy,q3_energy,max_energy,sd_energy,min_execution_time,q1_execution_time,median_execution_time,mean_execution_time,q3_execution_time,max_execution_time,sd_execution_time,min_cpu_usage,q1_cpu_usage,median_cpu_usage,mean_cpu_usage,q3_cpu_usage,max_cpu_usage,sd_cpu_usage,min_mem_usage,q1_mem_usage,median_mem_usage,mean_mem_usage,q3_mem_usage,max_mem_usage,sd_mem_usage,min_compile_time,q1_compile_time,median_compile_time,mean_compile_time,q3_compile_time,max_compile_time,sd_compile_time
codon,large,117.33409,120.77959499999997,121.62450249999998,124.61925849999999,128.40997375,138.413165,7.2733018759727175,9.9184636,10.039401525,10.046505,10.105720100000001,10.236561475,10.3526206,0.14802183111834094,85.3236,90.677525,97.46385000000001,95.7009,99.68809999999999,105.972,6.645572919370205,0.884507,0.9,0.902685,0.8998362,0.902778,0.904167,0.006087876966197285,5.258157,5.309098649999999,5.32224885,5.32031986,5.341298875,5.3697304,0.03455996215652508
cpp,large,111.071235,117.83795375000003,123.2958775,124.45541,129.37129249999998,141.524205,8.987225005427915,10.1069562,10.1140016,10.227320899999999,10.24294319,10.320515199999999,10.5544667,0.1438309827996308,84.2743,89.741675,95.06434999999999,94.68673,101.278175,104.18,7.281846585409807,0.308219,0.3160175,0.324329,0.3241685,0.330743,0.338667,0.010209710337059844,1.4382656,1.457659675,1.47090925,1.47646855,1.479840125,1.5433932,0.030747312555706906
python,large,7388.970435000025,7406.481075000018,7551.236949999991,7609.448850500014,7833.508098750055,7876.039065000019,216.2646919715752,358.3671439,359.111927575,365.3657962,368.50518523,379.2152123999999,380.568281,10.433126000163739,99.098,99.54667500000001,99.769,99.74647,99.97617500000001,100.174,0.338703908877488,3.73077,3.7322599999999997,3.752195,3.753327,3.7721875000000002,3.78472,0.022787673592926907,0,0,0,0,0,0,0
codon,medium,55.90404999999999,65.6634825,78.605435,79.0267865,92.82617249999998,99.438955000000007,16.203229353600243,6.35505,6.792065324999999,7.7661974,7.61642621,8.339166975000001,8.6478922,0.8969979222509882,83.2729,88.35425,92.6317,93.07334,98.626,101.35,6.560653745067382,0.650847,0.6694134999999999,0.696078,0.6842112,0.697419,0.7,0.019891359613884843,5.2985731,5.316892375,5.345341449999999,5.3407795799999995,5.350840549999999,5.414922,0.03445308564029259
cpp,medium,97.31578000000002,111.5985225,113.25520750000001,112.1377285,118.102555,120.54222499999996,8.243505339492698,8.6128311,9.575230375,9.587891599999999,9.52531059,9.852353625,10.0133856,0.4900310757845931,83.4,89.179025,95.26995,93.41205,98.599275,101.006,6.440412158524226,0.147458,0.21537725,0.2183825,0.2156623,0.2456555,0.255556,0.037859158803972975,1.4416265,1.4605716,1.46985035,1.47130972,1.4820291499999998,1.5084188,0.019148050417198
python,medium,2086.0752900000007,2120.8923912500013,4698.769414999973,3909.4565854999883,5313.942744999993,5322.5880199999665,1593.7681382182634,105.1552854,105.61273692500001,229.0805113,191.33430645,258.069857475,258.8369576,75.90121587075724,97.9135,99.482875,100.02924999999999,99.94351,100.7115,100.98,0.9275533616874984,2.34088,2.3425025,3.06589,2.854092,3.260115,3.26059,0.4561455458951671,0,0,0,0,0,0,0
codon,small,34.89984,39.509976249999994,40.8752975,40.8118955,41.775393750000006,46.732485,3.2239650549288683,5.4951118,5.71086515,6.0258821000000005,5.9025431699999995,6.0370893,6.1445302999999996,0.2601578235477245,76.5971,83.12825,88.2,87.27027,91.63395,98.3548,6.854854056968197,0.59,0.6109910000000001,0.647143,0.6364337,0.6624205000000001,0.665714,0.0311119945217632,5.2726262,5.30814645,5.31663,5.32143572,5.346508075,5.3548031,0.026565714886329965
cpp,small,80.038745,81.27624374999999,85.10958249999999,87.4236835,92.35958625,100.64619499999998,7.8525317720599705,7.7267212,7.740687975,7.9636225,7.9994365300000005,8.17497305,8.4930158,0.28770787912090456,83.5745,90.3309,94.31055,94.34296,100.06185,102.796,6.67982115432575,0.105882,0.107843,0.1212655,0.1216383,0.1357915,0.139286,0.015082255902955043,1.4374137,1.451454825,1.46466905,1.46427057,1.4733319249999999,1.4913781,0.017041649720353422
python,small,917.0032800000008,924.8649837499992,1003.6024200000002,1142.3218005,1376.959033749999,1632.7361850000016,300.58160405871445,47.2294791,47.53743535,52.02624075,58.65813309,72.732315125,81.4075043,15.000680820184181,95.5755,96.418675,97.3347,98.21644,99.72172499999999,102.087,2.2970166531588063,1.96738,1.96942,2.01649,2.050944,2.1433299999999997,2.20014,0.101697549648182,0,0,0,0,0,0,0
