Date,CPU Utilization,CPU Power
2024-05-19 15:08:13,0.19531,19.29932
2024-05-19 15:08:14,0.09766,19.87305
2024-05-19 15:08:15,0.19531,25.86263
2024-05-19 15:08:16,0.09766,19.93408
2024-05-19 15:08:17,0.19531,19.22607
2024-05-19 15:08:18,0.09766,25.65104
2024-05-19 15:08:19,0.19531,14.86816
2024-05-19 15:08:20,0.09766,26.41602
2024-05-19 15:08:21,0.19531,20.01953
2024-05-19 15:08:22,0.09766,19.56787
2024-05-19 15:08:23,0.19531,25.55338
2024-05-19 15:08:24,0.09766,20.17822
2024-05-19 15:08:25,0.09766,19.12842
2024-05-19 15:08:26,0.19531,25.99284
2024-05-19 15:08:27,0.09766,20.43457
2024-05-19 15:08:28,0.19531,19.49463
2024-05-19 15:08:29,0.09766,13.48354
2024-05-19 15:08:30,0.19531,20.45898
2024-05-19 15:08:31,0.09766,19.71436
2024-05-19 15:08:32,0.19531,20.37354
2024-05-19 15:08:33,0.09766,19.45801
2024-05-19 15:08:34,0.19336,25.33008
2024-05-19 15:08:35,0.09766,20.12939
2024-05-19 15:08:36,0.19531,25.39063
2024-05-19 15:08:37,0.09766,16.38672
2024-05-19 15:08:38,0.19531,25.66732
2024-05-19 15:08:39,0.09766,16.93359
2024-05-19 15:08:40,0.19531,21.28906
2024-05-19 15:08:41,0.09766,19.29932
2024-05-19 15:08:42,0.19531,25.73242
2024-05-19 15:08:43,0.09766,20.41016
2024-05-19 15:08:44,0.09766,19.34814
2024-05-19 15:08:45,0.19531,26.90430
2024-05-19 15:08:46,0.09766,19.23828
2024-05-19 15:08:47,0.19531,25.63477
2024-05-19 15:08:48,0.09766,20.34912
2024-05-19 15:08:49,0.19531,17.52930
2024-05-19 15:08:50,0.09766,16.64063
2024-05-19 15:08:51,0.19531,25.66732
2024-05-19 15:08:52,0.09766,19.44580
2024-05-19 15:08:53,0.19531,20.08057
2024-05-19 15:08:54,0.09766,26.15560
2024-05-19 15:08:55,0.19531,19.21387
2024-05-19 15:08:56,0.09766,20.25146
2024-05-19 15:08:57,0.09766,25.68359
2024-05-19 15:08:58,0.19531,20.27588
2024-05-19 15:08:59,0.09766,17.13867
2024-05-19 15:09:00,0.19336,20.38733
2024-05-19 15:09:01,0.19531,16.66992
2024-05-19 15:09:02,0.09766,25.89518
2024-05-19 15:09:03,0.09766,25.73242
2024-05-19 15:09:04,0.19531,16.38672
2024-05-19 15:09:05,0.09766,25.68359
2024-05-19 15:09:06,0.19531,20.48340
2024-05-19 15:09:07,0.09766,19.45801
2024-05-19 15:09:08,0.19531,25.58594
2024-05-19 15:09:09,0.09766,17.86133
2024-05-19 15:09:10,0.19531,19.87305
2024-05-19 15:09:11,0.19531,20.64209
2024-05-19 15:09:12,0.09766,19.36035
2024-05-19 15:09:13,0.09766,25.76497
2024-05-19 15:09:14,0.19531,20.33691
2024-05-19 15:09:15,0.09766,19.31152
2024-05-19 15:09:16,0.19531,25.79753
2024-05-19 15:09:17,0.09766,20.39795
2024-05-19 15:09:18,0.19531,19.31152
2024-05-19 15:09:19,0.09766,15.07975
2024-05-19 15:09:20,0.19531,27.00195
2024-05-19 15:09:21,0.09766,19.26270
2024-05-19 15:09:22,0.19531,20.28809
2024-05-19 15:09:23,0.09766,25.65104
2024-05-19 15:09:24,0.19531,19.28711
2024-05-19 15:09:25,0.09766,20.12939
2024-05-19 15:09:26,0.09766,25.94401
2024-05-19 15:09:27,0.19531,20.26367
2024-05-19 15:09:28,0.09766,19.45801
2024-05-19 15:09:29,0.19531,13.34403
2024-05-19 15:09:30,0.09766,21.41113
2024-05-19 15:09:31,0.19531,19.44580
2024-05-19 15:09:32,0.09766,20.37354
2024-05-19 15:09:33,0.19531,25.89518
2024-05-19 15:09:34,0.09766,19.44580
2024-05-19 15:09:35,0.19531,20.54443
2024-05-19 15:09:36,0.09766,25.66732
2024-05-19 15:09:37,0.19531,25.94401
2024-05-19 15:09:38,0.09766,20.60547
2024-05-19 15:09:39,0.19336,17.28633
2024-05-19 15:09:40,0.09766,16.72852
2024-05-19 15:09:41,0.19531,25.53711
2024-05-19 15:09:42,0.09766,19.47021
2024-05-19 15:09:43,0.09863,20.51563
2024-05-19 15:09:44,0.19531,25.83008
2024-05-19 15:09:45,0.09766,19.43359
2024-05-19 15:09:46,0.19531,20.42236
2024-05-19 15:09:47,0.09766,25.81380
2024-05-19 15:09:48,0.19531,20.61768
2024-05-19 15:09:49,0.09668,17.05430
2024-05-19 15:09:50,0.19531,20.20264
2024-05-19 15:09:51,0.09766,20.38574
2024-05-19 15:09:52,0.19531,25.84635
2024-05-19 15:09:53,0.09766,20.47119
2024-05-19 15:09:54,0.19531,19.50684
2024-05-19 15:09:55,0.09766,19.45801
2024-05-19 15:09:56,0.09766,20.25146
2024-05-19 15:09:57,0.19531,25.65104
2024-05-19 15:09:58,0.09766,19.33594
2024-05-19 15:09:59,0.19531,17.61719
2024-05-19 15:10:00,0.19531,17.27539
2024-05-19 15:10:01,0.09766,17.72461
2024-05-19 15:10:02,0.19531,14.59961
2024-05-19 15:10:03,0.09766,19.48242
2024-05-19 15:10:04,0.09766,20.38574
2024-05-19 15:10:05,0.19531,26.12305
2024-05-19 15:10:06,0.09766,19.42139
2024-05-19 15:10:07,0.19531,20.56885
2024-05-19 15:10:08,0.09766,26.09049
2024-05-19 15:10:09,0.19531,14.90072
2024-05-19 15:10:10,0.09766,27.21354
2024-05-19 15:10:11,0.19531,19.26270
2024-05-19 15:10:12,0.09668,20.31482
2024-05-19 15:10:13,0.19531,25.60221
2024-05-19 15:10:14,0.09766,20.16602
2024-05-19 15:10:15,0.19727,19.70190
2024-05-19 15:10:16,0.09766,25.92773
2024-05-19 15:10:17,0.09766,16.24023
2024-05-19 15:10:18,0.19531,26.17188
2024-05-19 15:10:19,0.09668,16.98662
2024-05-19 15:10:20,0.19531,21.33789
2024-05-19 15:10:21,0.09766,19.60449
2024-05-19 15:10:22,0.19531,20.12939
2024-05-19 15:10:23,0.09766,26.07422
2024-05-19 15:10:24,0.19531,19.50684
2024-05-19 15:10:25,0.09766,20.26367
2024-05-19 15:10:26,0.19531,25.89518
2024-05-19 15:10:27,0.09766,19.49463
2024-05-19 15:10:28,0.09766,20.36133
2024-05-19 15:10:29,0.19531,13.42076
2024-05-19 15:10:30,0.19531,21.31348
2024-05-19 15:10:31,0.09766,19.68994
2024-05-19 15:10:32,0.19531,26.04167
2024-05-19 15:10:33,0.09766,20.27588
2024-05-19 15:10:34,0.19531,19.36035
2024-05-19 15:10:35,0.09766,20.42236
2024-05-19 15:10:36,0.09766,26.49740
2024-05-19 15:10:37,0.19531,19.45801
2024-05-19 15:10:38,0.09766,20.39795
2024-05-19 15:10:39,0.19531,21.50879
2024-05-19 15:10:40,0.19531,20.53223
2024-05-19 15:10:41,0.09766,20.42236
2024-05-19 15:10:42,0.09766,19.48242
2024-05-19 15:10:43,0.19531,20.01953
2024-05-19 15:10:44,0.09766,25.87891
2024-05-19 15:10:45,0.19531,19.44580
2024-05-19 15:10:46,0.09766,20.19043
2024-05-19 15:10:47,0.19531,25.99284
2024-05-19 15:10:48,0.09766,19.28711
2024-05-19 15:10:49,0.19531,17.94922
2024-05-19 15:10:50,0.09668,20.32690
2024-05-19 15:10:51,0.19531,20.41016
2024-05-19 15:10:52,0.09766,19.55566
2024-05-19 15:10:53,0.19531,25.99284
2024-05-19 15:10:54,0.09766,20.50781
2024-05-19 15:10:55,0.09766,19.59229
2024-05-19 15:10:56,0.19531,20.48340
2024-05-19 15:10:57,0.09668,25.62012
2024-05-19 15:10:58,0.19531,19.40918
2024-05-19 15:10:59,0.09766,18.48633
2024-05-19 15:11:00,0.19531,20.25146
2024-05-19 15:11:01,0.09766,19.83643
2024-05-19 15:11:02,0.19531,20.30029
2024-05-19 15:11:03,0.09766,25.73242
2024-05-19 15:11:04,0.19531,20.25146
2024-05-19 15:11:05,0.09766,19.25049
2024-05-19 15:11:06,0.19531,25.86263
2024-05-19 15:11:07,0.09766,20.39795
2024-05-19 15:11:08,0.19531,19.64111
2024-05-19 15:11:09,0.09766,21.48438
2024-05-19 15:11:10,0.19531,16.69922
2024-05-19 15:11:11,0.09668,25.79736
2024-05-19 15:11:12,0.09766,20.53223
2024-05-19 15:11:13,0.19531,19.39697
2024-05-19 15:11:14,0.09766,25.89518
2024-05-19 15:11:15,0.19531,20.36133
2024-05-19 15:11:16,0.09766,19.48242
2024-05-19 15:11:17,0.19531,20.47119
2024-05-19 15:11:18,0.09766,26.30208
2024-05-19 15:11:19,0.19531,13.53237
2024-05-19 15:11:20,0.09766,16.58203
2024-05-19 15:11:21,0.19531,25.81380
2024-05-19 15:11:22,0.09766,26.07422
2024-05-19 15:11:23,0.19531,20.47119
2024-05-19 15:11:24,0.09766,19.49463
2024-05-19 15:11:25,0.09766,20.26367
2024-05-19 15:11:26,0.19531,26.00912
2024-05-19 15:11:27,0.09766,19.51904
2024-05-19 15:11:28,0.19531,20.25146
2024-05-19 15:11:29,0.09668,16.88027
2024-05-19 15:11:30,0.19531,20.65430
2024-05-19 15:11:31,0.09766,20.45898
2024-05-19 15:11:32,0.19727,19.65259
2024-05-19 15:11:33,0.09766,20.31250
2024-05-19 15:11:34,0.19531,25.66732
2024-05-19 15:11:35,0.09766,19.39697
2024-05-19 15:11:36,0.19531,20.19043
2024-05-19 15:11:37,0.09668,25.47510
2024-05-19 15:11:38,0.09766,20.38574
2024-05-19 15:11:39,0.19531,17.39258
2024-05-19 15:11:40,0.19531,20.28809
2024-05-19 15:11:41,0.09766,20.33691
2024-05-19 15:11:42,0.19531,26.10677
2024-05-19 15:11:43,0.09766,19.22607
2024-05-19 15:11:44,0.09766,20.26367
2024-05-19 15:11:45,0.19531,19.20166
2024-05-19 15:11:46,0.09668,20.08521
2024-05-19 15:11:47,0.19531,25.58594
2024-05-19 15:11:48,0.09766,19.73877
2024-05-19 15:11:49,0.19531,18.26172
2024-05-19 15:11:50,0.09766,19.92188
2024-05-19 15:11:51,0.19531,25.73242
2024-05-19 15:11:52,0.09766,20.20264
2024-05-19 15:11:53,0.19531,19.58008
2024-05-19 15:11:54,0.09766,20.45898
2024-05-19 15:11:55,0.19531,25.96029
